,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
168,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,True,jupyterlab-contrib/spellchecker,jupyterlab-spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-08-17 11:07:41.000000,2021-08-17 11:07:34.000000,16.0,8.0,32.0,122.0,133.0,2021-07-31 22:06:16.990000,0.7.0,,50065.0,17.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,BSD-3-Clause,2021-07-31 22:05:15.000000,,45744.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-08-01 06:39:28.681000,1904.0,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-07-31 22:06:16.990000,,3845.0,,,,,,,,
169,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,False,rossant/ipycache,ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,2013-10-08 13:16:17.000000,2020-07-07 11:23:37.623000,2016-05-31 08:47:49.000000,21.0,17.0,13.0,120.0,85.0,2013-10-13 16:56:18.000000,0.1.4,,1203.0,5.0,19.0,13.0,8.0,https://pypi.org/project/ipycache,BSD-3-Clause,2013-10-13 16:56:18.000000,6.0,181.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623000,64443.0,3.0,,,,,,,,,,,,,,,,,,
170,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-08-18 02:50:27.000000,2021-07-03 06:55:54.000000,60.0,28.0,36.0,79.0,191.0,2020-05-09 03:29:47.000000,v1.2.0,,1052.0,10.0,26.0,26.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2021-07-03 06:57:23.000000,,1052.0,,,,3.0,,,,,,,,,,,,,,,,,,
171,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-06-18 13:30:16.732000,2021-06-18 13:29:32.000000,14.0,6.0,56.0,75.0,,2021-06-18 13:30:57.000000,0.4.0,,2004.0,21.0,11.0,3.0,4.0,https://pypi.org/project/jupyterlab_iframe,Apache-2.0,2019-06-29 16:55:52.000000,8.0,732.0,,,,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2021-06-18 13:30:16.732000,,1272.0,,,,,,,,
172,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,88.0,93.0,68.0,269.0,2020-06-18 03:31:10.000000,0.5.10,,405.0,23.0,27.0,23.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000000,4.0,405.0,,,,3.0,,,,,,,,,,,,,,,,,,
173,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,True,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-07-25 03:36:09.000000,2021-04-15 12:32:23.000000,32.0,15.0,19.0,37.0,112.0,2018-06-19 13:50:35.000000,0.5.2,,1049.0,8.0,36.0,33.0,14.0,https://pypi.org/project/sudospawner,BSD-3-Clause,2018-06-19 13:50:35.000000,3.0,1049.0,,,,3.0,,,,,,,,,,,,,,,,,,
174,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2020-10-28 21:57:40.000000,2020-10-28 21:57:33.000000,19.0,4.0,14.0,34.0,73.0,2020-03-18 10:11:00.000000,0.14.1,,4559.0,7.0,52.0,49.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,BSD-3-Clause,2020-03-18 10:11:00.000000,3.0,4559.0,,,,2.0,,,,,,,,,,,,,,,,,,
175,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,17,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-08-11 08:39:56.000000,2021-06-22 17:30:57.000000,8.0,7.0,1.0,32.0,67.0,2021-01-15 09:49:03.000000,1.5.0,,42394.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,MIT,2021-01-12 15:13:18.000000,0.0,41073.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,31711.0,3.0,,,,,,,,,,,,,,,,,,
176,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,17,False,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,13.0,172.0,2021-01-05 12:56:20.000000,0.6.0,,1414.0,9.0,47.0,47.0,4.0,https://pypi.org/project/ipyscales,BSD-3-Clause,2021-01-05 12:56:20.000000,0.0,113.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,49474.0,3.0,,,,,,,,,,,,,,,,,,
177,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,False,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2018-04-21 09:16:49.000000,2018-04-21 09:16:37.000000,18.0,2.0,3.0,729.0,32.0,2017-08-19 16:11:38.000000,0.0.2,,862.0,2.0,24.0,24.0,3.0,https://pypi.org/project/py-heat-magic,MIT,2017-08-19 16:11:38.000000,,862.0,,,,3.0,,,,,,,,,,,,,,,,,,
178,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-06-30 20:10:04.000000,2021-01-25 02:00:24.000000,82.0,17.0,68.0,698.0,259.0,,,,96.0,7.0,,,23.0,,MIT,,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2339.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,303.0,,,,,,,,,,,,,
179,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,False,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,132.0,57.0,56.0,686.0,90.0,2019-05-06 03:28:50.000000,1.3.0,56492.0,1486.0,5.0,,,4.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
180,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,True,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,69.0,13.0,126.0,432.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5254.0,64.0,15.0,,,27.0,,BSD-3-Clause,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,627.0,,,,,,,,,,,,,
181,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,16,False,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-08-11 23:39:43.000000,2020-02-14 15:11:45.000000,28.0,10.0,16.0,403.0,343.0,2020-02-06 15:50:53.838000,0.6.1,,97.0,9.0,,,12.0,,MIT,,,,,,,3.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838000,,97.0,,,,,,,,
182,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,True,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-08-19 13:39:19.000000,2021-08-18 23:58:20.000000,75.0,1022.0,4848.0,385.0,,2021-08-17 23:55:18.000000,2021.8.12,,,18.0,,,236.0,,MIT,,,,,,,3.0,,,,,,,,,,,,-2.0,,,,,,
183,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,16,False,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-08-11 20:40:28.000000,2020-01-04 12:02:35.000000,40.0,44.0,37.0,348.0,634.0,2020-01-04 11:56:53.000000,0.3.3,,826.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,MIT,2020-01-04 11:56:53.000000,,826.0,,,,3.0,,,,,,,,,,,,,,,,,,
184,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,16,True,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,20.0,10.0,188.0,297.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,162.0,26.0,15.0,14.0,2.0,https://pypi.org/project/pylantern,Apache-2.0,2020-02-02 22:31:39.000000,1.0,162.0,,,,3.0,,,,,,,,,,,,,,,,,,
185,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,16,True,jupytercalpoly/jupyterlab-interactive-dashboard-editor,jupyterlab-interactive-dashboard-editor,,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,2020-06-17 20:39:00.000000,2021-08-12 21:44:37.000000,2021-04-02 23:59:02.000000,22.0,32.0,12.0,185.0,316.0,2021-04-01 19:36:39.000000,0.4.0,,75.0,1.0,,,10.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2021-04-01 19:36:39.000000,,75.0,,,,3.0,,,,,,,,,,,,,,,,,,
186,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,16,True,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-08-17 04:09:33.000000,2021-07-12 22:29:28.000000,17.0,3.0,21.0,158.0,30.0,2021-01-18 14:16:24.052000,1.1.0,,5512.0,2.0,,,9.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052000,,5512.0,,,,,,,,
187,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,16,True,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-03-28 18:24:12.000000,2021-03-28 18:23:45.000000,10.0,,4.0,136.0,196.0,2021-03-28 03:39:09.000000,0.1.26,,242.0,23.0,7.0,5.0,3.0,https://pypi.org/project/ipyexperiments,Apache-2.0,2021-03-28 03:39:09.000000,2.0,242.0,,,,3.0,,,,,,,,,,,,,,,,,,
188,igv.js widget,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,16,True,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-08-17 17:43:39.000000,2021-08-17 17:43:39.000000,14.0,1.0,37.0,133.0,106.0,2021-08-16 17:00:19.000000,0.10.2,,292.0,6.0,5.0,5.0,4.0,https://pypi.org/project/igv-jupyter,MIT,2021-08-16 16:59:34.000000,0.0,292.0,,,,3.0,,,,,,,,,,,,,,,,,,
189,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,16,True,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-08-13 00:34:07.000000,2021-08-10 09:03:01.000000,20.0,11.0,12.0,84.0,103.0,2021-03-03 12:59:31.000000,0.2.1,,8057.0,10.0,0.0,,8.0,https://pypi.org/project/ipytree,MIT,2021-03-03 12:59:31.000000,0.0,7288.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,22304.0,3.0,,,,,,,,,,,,,,,,,,
190,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,True,jupyterlab/jupyterlab-hdf5,jupyterlab_hdf,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000000,2021-08-11 08:10:39.000000,2021-08-11 08:10:36.000000,16.0,17.0,30.0,76.0,301.0,2021-07-06 11:32:32.207000,0.6.0,,925.0,8.0,0.0,,6.0,https://pypi.org/project/jupyterlab_hdf,BSD-3-Clause,2021-07-06 11:19:06.000000,0.0,490.0,,,,3.0,,,,,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2021-07-06 11:32:32.207000,,435.0,,,,,,,,
191,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2020-10-15 16:27:20.124000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,75.0,136.0,2017-04-05 01:49:01.000000,0.7.0,,1343.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,BSD-3-Clause,2017-04-05 01:49:01.000000,6.0,213.0,https://anaconda.org/conda-forge/jupyter_cms,2020-10-15 16:27:20.124000,66681.0,3.0,,,,,,,,,,,,,,,,,,
192,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,16,True,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-08-17 10:11:50.000000,2021-08-17 10:11:49.000000,7.0,2.0,11.0,58.0,98.0,2021-08-04 11:53:43.451000,3.0.4,,375.0,19.0,3.0,3.0,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2021-08-04 11:53:43.451000,,375.0,,,,,,,,
193,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,16,True,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000000,2021-08-04 16:49:58.000000,2021-08-04 16:49:43.000000,13.0,5.0,7.0,56.0,269.0,2021-08-04 03:02:45.000000,4.1.0,,538.0,15.0,,,9.0,https://pypi.org/project/jupyterlab-sparkmonitor,Apache-2.0,2021-08-04 03:02:45.000000,,353.0,,,,3.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,187.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288000,,174.0,,,,,,,,
194,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,16,False,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2021-08-06 15:18:01.000000,2020-04-01 05:53:01.000000,5.0,2.0,3.0,46.0,104.0,2020-03-31 12:46:48.000000,0.3.0,,130488.0,6.0,0.0,,2.0,https://pypi.org/project/altair_viewer,BSD-3-Clause,2020-03-31 12:44:07.000000,0.0,130488.0,,,,3.0,,,,,,,,,,,,,,,,,,
195,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,True,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-08-13 06:53:13.000000,2021-08-13 06:52:35.000000,6.0,1.0,24.0,41.0,172.0,2021-05-17 08:19:41.000000,3.0.1,3251.0,859.0,16.0,,,7.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/jupyter-archive,2021-05-17 10:06:04.086000,15672.0,3.0,,,,,,,,,,,,,,,,,,
196,evidently,Interactive reports to analyze machine learning models during validation or production monitoring.,https://github.com/evidentlyai/evidently,,widgets,15,True,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-08-06 18:07:00.000000,2021-08-06 18:07:00.000000,97.0,21.0,11.0,1249.0,,,,,,6.0,11.0,11.0,4.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,
197,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,15,False,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1025.0,647.0,,,,2151.0,,,,9.0,,Apache-2.0,,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131255.0,,,,,,,,,,,,,
198,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,True,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-07-15 22:07:42.000000,2020-12-15 17:18:31.000000,74.0,18.0,61.0,593.0,138.0,,,4031.0,155.0,2.0,,,6.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
199,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,15,False,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,35.0,2.0,14.0,432.0,38.0,2018-03-28 15:38:57.000000,0.3.0,,938.0,9.0,,,3.0,https://pypi.org/project/py_d3,MIT,2018-03-28 15:38:57.000000,,938.0,,,,3.0,,,,,,,,,,,,,,,,,,
200,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,15,False,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000000,2021-08-10 22:48:31.000000,2019-08-14 17:21:34.000000,31.0,40.0,20.0,258.0,87.0,2019-08-14 17:26:02.030000,1.0.2,,103.0,5.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030000,,103.0,,,,,,,,
201,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,15,True,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-08-04 10:07:47.000000,2021-04-26 14:44:47.000000,87.0,5.0,39.0,238.0,204.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,9.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
202,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,15,True,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,152.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,60.0,60.0,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
203,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,15,True,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-08-12 23:52:01.000000,2021-05-22 01:41:35.000000,6.0,8.0,21.0,142.0,98.0,2021-01-11 04:19:41.041000,3.0.0,,3250.0,18.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041000,,3250.0,,,,,,,,
204,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,False,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,15.0,6.0,22.0,138.0,77.0,2018-02-12 13:01:06.000000,1.1.1,,5255.0,3.0,6.0,,6.0,https://pypi.org/project/environment_kernels,BSD-2-Clause,2018-02-12 12:56:44.000000,6.0,5255.0,,,,3.0,,,,,,,,,,,,,,,,,,
205,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-07-24 22:38:34.000000,2021-07-17 23:40:19.000000,9.0,6.0,16.0,121.0,,2021-07-17 23:46:41.952000,0.4.1,,5652.0,12.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952000,,5652.0,,,,,,,,
206,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,True,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,25.0,33.0,28.0,117.0,158.0,,,,4732.0,4.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,288671.0,3.0,,,,,,,,,,,,,,,,,,
207,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,False,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,24.0,12.0,7.0,110.0,441.0,,,,,,274.0,274.0,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
208,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,True,jupytercalpoly/jupyterlab-tabular-data-editor,jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,2020-06-17 20:38:15.000000,2021-03-24 19:56:11.000000,2021-03-24 19:48:15.000000,18.0,31.0,103.0,104.0,225.0,2021-03-24 19:56:11.000000,1.0.0,,500.0,2.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,BSD-3-Clause,2021-03-24 19:56:11.000000,,500.0,,,,3.0,,,,,,,,,,,,,,,,,,
209,Neon Theme,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,15,True,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000000,2021-03-07 04:41:55.473000,2021-03-07 04:40:47.000000,5.0,2.0,10.0,99.0,43.0,2021-03-07 04:41:55.473000,3.1.0,,1407.0,20.0,1.0,1.0,3.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,2021-03-07 04:41:55.473000,,1407.0,,,,,,,,
210,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-08-04 04:03:25.000000,2021-06-04 01:06:10.000000,22.0,12.0,34.0,96.0,,2021-06-04 01:03:11.000000,0.3.1,,163.0,7.0,,,8.0,https://pypi.org/project/jupyter-fs,Apache-2.0,2021-06-04 01:03:11.000000,,163.0,,,,3.0,,,,,,,,,,,,,,,,,,
211,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,15,False,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2021-08-10 20:43:17.000000,2019-10-29 13:53:37.000000,13.0,6.0,3.0,72.0,74.0,2019-10-29 13:57:12.560000,0.1.4,,194.0,6.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,MIT,2019-10-29 13:56:17.000000,0.0,78.0,,,,3.0,,,,,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,2019-10-29 13:57:12.560000,,116.0,,,,,,,,
