,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
167,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-08-23 20:04:13.000000,2021-06-18 13:29:32.000000,14.0,6.0,56.0,75.0,,2021-06-18 13:30:57.000000,0.4.0,,2012.0,21.0,11.0,3.0,4.0,https://pypi.org/project/jupyterlab_iframe,Apache-2.0,2019-06-29 16:55:52.000000,8.0,709.0,,,,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2021-06-18 13:30:16.732000,,1303.0,,,,,,,,
168,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,88.0,93.0,70.0,269.0,2020-06-18 03:31:10.000000,0.5.10,,192.0,23.0,27.0,23.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000000,4.0,192.0,,,,3.0,,,,,,,,,,,,,,,,,,
169,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,True,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36.000000,33.0,16.0,20.0,39.0,115.0,2018-06-19 13:50:35.000000,0.5.2,,818.0,8.0,36.0,33.0,14.0,https://pypi.org/project/sudospawner,BSD-3-Clause,2018-06-19 13:50:35.000000,3.0,818.0,,,,3.0,,,,,,,,,,,,,,,,,,
170,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,17,False,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,13.0,172.0,2021-01-05 12:56:20.000000,0.6.0,,1357.0,9.0,47.0,47.0,4.0,https://pypi.org/project/ipyscales,BSD-3-Clause,2021-01-05 12:56:20.000000,0.0,79.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,49869.0,3.0,,,,,,,,,,,,,,,,,,
171,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,False,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,96.0,63.0,42.0,882.0,60.0,2019-07-16 04:35:55.953000,0.11.0,,625.0,14.0,3.0,3.0,8.0,,MIT,,,,,,,3.0,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953000,,625.0,,,,,,,,
172,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-09-13 20:38:18.000000,2021-09-11 19:55:13.000000,82.0,18.0,69.0,705.0,271.0,,,,95.0,7.0,,,25.0,,MIT,,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2409.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,310.0,,,,,,,,,,,,,
173,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,False,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,131.0,57.0,57.0,696.0,90.0,2019-05-06 03:28:50.000000,1.3.0,59482.0,1525.0,5.0,,,4.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
174,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,True,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,69.0,14.0,126.0,432.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5263.0,63.0,15.0,,,27.0,,BSD-3-Clause,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,635.0,,,,,,,,,,,,,
175,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,True,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-09-16 06:24:37.000000,2021-09-16 06:24:27.000000,76.0,1022.0,5286.0,416.0,,2021-08-17 23:55:18.000000,2021.8.12,,,18.0,,,237.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
176,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,16,False,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-09-01 19:29:28.000000,2020-02-14 15:11:45.000000,28.0,10.0,16.0,407.0,343.0,2020-02-06 15:50:53.838000,0.6.1,,78.0,9.0,,,12.0,,MIT,,,,,,,3.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838000,,78.0,,,,,,,,
177,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-widgets,,widgets,16,True,microsoft/responsible-ai-widgets,raiwidgets,,https://github.com/microsoft/responsible-ai-widgets,2020-07-06 20:46:53.000000,2021-09-16 03:32:04.000000,2021-09-16 03:32:03.000000,68.0,87.0,113.0,258.0,,2021-09-14 02:09:02.000000,0.10.0-publish,,,23.0,15.0,15.0,18.0,https://pypi.org/project/raiwidgets,MIT,2021-09-02 20:00:18.000000,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,
178,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,16,True,jupytercalpoly/jupyterlab-interactive-dashboard-editor,jupyterlab-interactive-dashboard-editor,,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,2020-06-17 20:39:00.000000,2021-08-31 21:57:59.000000,2021-04-02 23:59:02.000000,22.0,32.0,12.0,187.0,316.0,2021-04-01 19:36:39.000000,0.4.0,,37.0,1.0,,,10.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2021-04-01 19:36:39.000000,,37.0,,,,3.0,,,,,,,,,,,,,,,,,,
179,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,16,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-09-15 06:40:07.000000,2021-03-24 00:04:45.000000,119.0,56.0,79.0,181.0,560.0,2021-03-24 00:04:25.000000,6.4.0,,,15.0,0.0,,54.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-03-24 00:04:25.000000,0.0,,,,,3.0,,,,,,,,,,,-8.0,,,,,,,
180,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,16,True,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-09-01 01:12:31.000000,2021-09-01 01:12:31.000000,19.0,4.0,21.0,165.0,31.0,2021-01-18 14:16:24.052000,1.1.0,,4393.0,2.0,,,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052000,,4393.0,,,,,,,,
181,igv.js widget,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,16,True,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-08-30 19:58:16.000000,2021-08-30 19:49:37.000000,14.0,,38.0,135.0,111.0,2021-08-30 19:58:16.000000,0.10.3,,317.0,7.0,5.0,5.0,4.0,https://pypi.org/project/igv-jupyter,MIT,2021-08-30 19:58:16.000000,0.0,317.0,,,,3.0,,,,,,,,,,,,,,,,,,
182,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,16,True,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,2018-03-07 23:24:13.000000,2021-08-31 15:09:16.000000,2021-08-31 15:09:09.000000,13.0,4.0,14.0,127.0,49.0,2021-08-31 13:58:49.807000,0.6.0,,1337.0,20.0,4.0,4.0,2.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,2021-08-31 13:58:49.807000,,1337.0,3.0,,,,,,,
183,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,True,jupyterlab-contrib/spellchecker,jupyterlab-spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-09-13 14:57:05.000000,2021-09-13 14:57:04.000000,16.0,8.0,32.0,126.0,142.0,2021-09-01 16:59:26.821000,0.7.1,,4395.0,18.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,BSD-3-Clause,2021-09-01 16:58:31.000000,,,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-09-01 19:47:54.865000,2864.0,3.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-09-01 16:59:26.821000,,3823.0,,,,,,,,
184,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,16,False,rossant/ipycache,ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,2013-10-08 13:16:17.000000,2020-07-07 11:23:37.623000,2016-05-31 08:47:49.000000,21.0,17.0,13.0,120.0,85.0,2013-10-13 16:56:18.000000,0.1.4,,1083.0,5.0,20.0,14.0,8.0,https://pypi.org/project/ipycache,BSD-3-Clause,2013-10-13 16:56:18.000000,6.0,67.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623000,65038.0,3.0,,,,,,,,,,,,,,,,,,
185,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2020-10-15 16:27:20.124000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,75.0,136.0,2017-04-05 01:49:01.000000,0.7.0,,1297.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,BSD-3-Clause,2017-04-05 01:49:01.000000,6.0,175.0,https://anaconda.org/conda-forge/jupyter_cms,2020-10-15 16:27:20.124000,67370.0,3.0,,,,,,,,,,,,,,,,,,
186,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,16,True,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-09-15 09:53:59.000000,2021-09-15 09:53:59.000000,7.0,2.0,11.0,58.0,112.0,2021-09-02 09:12:12.587000,3.0.6,,317.0,21.0,3.0,3.0,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2021-09-02 09:12:12.587000,,317.0,,,,,,,,
187,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,16,True,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000000,2021-08-04 16:49:58.000000,2021-08-04 16:49:43.000000,13.0,5.0,8.0,56.0,269.0,2021-08-04 03:02:45.000000,4.1.0,,413.0,15.0,,,9.0,https://pypi.org/project/jupyterlab-sparkmonitor,Apache-2.0,2021-08-04 03:02:45.000000,,246.0,,,,3.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,200.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288000,,156.0,,,,,,,,
188,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,16,False,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2021-08-06 15:18:01.000000,2020-04-01 05:53:01.000000,5.0,2.0,3.0,46.0,104.0,2020-03-31 12:46:48.000000,0.3.0,,155293.0,6.0,0.0,,2.0,https://pypi.org/project/altair_viewer,BSD-3-Clause,2020-03-31 12:44:07.000000,0.0,155293.0,,,,3.0,,,,,,,,,,,,,,,,,,
189,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,True,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-09-13 14:54:16.000000,2021-09-13 14:54:16.000000,7.0,,27.0,42.0,187.0,2021-09-12 11:18:04.000000,3.1.0,3251.0,858.0,19.0,,,8.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/jupyter-archive,2021-09-12 14:27:05.308000,16507.0,3.0,,,,,,,,,,,,,,,,,,
190,evidently,Interactive reports to analyze machine learning models during validation or production monitoring.,https://github.com/evidentlyai/evidently,,widgets,15,True,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-09-16 13:53:17.000000,2021-09-16 13:53:16.000000,113.0,25.0,12.0,1377.0,,,,,,7.0,12.0,12.0,5.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
191,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,15,False,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1026.0,647.0,,,,2117.0,,,,9.0,,Apache-2.0,,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131259.0,,,,,,,,,,,,,
192,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,True,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-07-15 22:07:42.000000,2020-12-15 17:18:31.000000,76.0,18.0,61.0,611.0,138.0,,,4147.0,153.0,2.0,,,6.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
193,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,15,False,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,35.0,2.0,14.0,433.0,38.0,2018-03-28 15:38:57.000000,0.3.0,,656.0,9.0,,,3.0,https://pypi.org/project/py_d3,MIT,2018-03-28 15:38:57.000000,,656.0,,,,3.0,,,,,,,,,,,,,,,,,,
194,IElixir,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,15,True,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-08-28 04:15:14.000000,2021-03-20 17:27:38.000000,39.0,10.0,20.0,327.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,18.0,,Apache-2.0,,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,293.0,,,,,,,,,,,,ielixir,
195,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,15,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-09-13 20:02:10.000000,2021-09-13 20:02:07.000000,17.0,6.0,224.0,292.0,558.0,2021-09-12 13:44:55.000000,1.1.1,,,71.0,0.0,,20.0,https://pypi.org/project/nbqa,MIT,2021-09-12 13:44:55.000000,0.0,,,,,3.0,,,,,,,,,,,-4.0,,,,,,,
196,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,15,False,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,48.0,37.0,25.0,265.0,57.0,2017-09-08 07:23:49.000000,0.4.3,,,9.0,14.0,,10.0,https://pypi.org/project/nbopen,BSD-3-Clause,2018-04-25 07:36:48.000000,14.0,,,,,3.0,,,,,,,,,,,,,,,,,,
197,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,15,False,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000000,2021-08-10 22:48:31.000000,2019-08-14 17:21:34.000000,31.0,40.0,20.0,261.0,87.0,2019-08-14 17:26:02.030000,1.0.2,,72.0,5.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030000,,72.0,,,,,,,,
198,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,15,True,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-08-04 10:07:47.000000,2021-04-26 14:44:47.000000,89.0,5.0,39.0,248.0,204.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,9.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
199,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,15,True,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,155.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,61.0,61.0,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
200,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,15,True,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-08-31 21:50:05.000000,2021-05-22 01:41:35.000000,7.0,8.0,21.0,145.0,98.0,2021-01-11 04:19:41.041000,3.0.0,,2678.0,18.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041000,,2678.0,,,,,,,,
201,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,False,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,16.0,6.0,22.0,139.0,77.0,2018-02-12 13:01:06.000000,1.1.1,,5090.0,3.0,6.0,,6.0,https://pypi.org/project/environment_kernels,BSD-2-Clause,2018-02-12 12:56:44.000000,6.0,5090.0,,,,3.0,,,,,,,,,,,,,,,,,,
202,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-07-24 22:38:34.000000,2021-07-17 23:40:19.000000,9.0,6.0,16.0,122.0,,2021-07-17 23:46:41.952000,0.4.1,,5244.0,12.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952000,,5244.0,,,,,,,,
203,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,True,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,29.0,38.0,28.0,118.0,158.0,,,,4744.0,4.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,294149.0,3.0,,,,,,,,,,,,,,,,,,
204,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,False,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,24.0,12.0,7.0,110.0,441.0,,,,,,281.0,281.0,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
205,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,True,jupytercalpoly/jupyterlab-tabular-data-editor,jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,2020-06-17 20:38:15.000000,2021-03-24 19:56:11.000000,2021-03-24 19:48:15.000000,18.0,31.0,103.0,107.0,225.0,2021-03-24 19:56:11.000000,1.0.0,,599.0,2.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,BSD-3-Clause,2021-03-24 19:56:11.000000,,599.0,,,,3.0,,,,,,,,,,,,,,,,,,
206,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-08-31 23:35:48.000000,2021-06-04 01:06:10.000000,22.0,12.0,34.0,96.0,,2021-06-04 01:03:11.000000,0.3.1,,320.0,7.0,,,8.0,https://pypi.org/project/jupyter-fs,Apache-2.0,2021-06-04 01:03:11.000000,,320.0,,,,3.0,,,,,,,,,,,,,,,,,,
207,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,15,True,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-08-13 18:41:40.000000,2021-08-13 18:41:40.000000,9.0,5.0,21.0,78.0,,2021-05-07 13:31:52.000000,0.17.3,,,16.0,152.0,152.0,8.0,https://pypi.org/project/mkdocs-jupyter,Apache-2.0,2021-05-07 13:31:52.000000,0.0,,,,,3.0,,,,,,,,,,,-4.0,,,,,,,
208,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,False,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,72.0,43.0,2018-08-10 16:52:09.000000,0.1.0,,,4.0,225.0,221.0,6.0,https://pypi.org/project/nbzip,Apache-2.0,2018-08-10 16:52:09.000000,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,
209,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,15,True,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-08-14 21:40:44.000000,2021-08-14 21:29:39.000000,6.0,6.0,,69.0,54.0,2021-08-14 21:40:58.000000,1.1.0,,714.0,8.0,1.0,,5.0,https://pypi.org/project/jupyterlab-quickopen,BSD-3-Clause,2021-08-14 21:40:44.000000,1.0,401.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580000,,313.0,,,,,,,,
210,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,15,True,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51.000000,8.0,3.0,8.0,48.0,,2021-06-23 21:13:28.000000,0.5.5,74.0,2974.0,10.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,2021-06-23 21:13:24.676000,,2966.0,,,,,,,,
211,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,15,False,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-09-16 14:36:32.000000,2021-09-16 14:36:32.000000,23.0,245.0,221.0,23.0,,2020-10-08 16:53:13.000000,1.0.3,,220.0,7.0,,,22.0,https://pypi.org/project/jdaviz,BSD-3-Clause,2021-03-22 15:21:23.000000,,220.0,,,,3.0,,,,,,,,,,,,,,,,,,
