,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,hex_id,docs_url,bitbucket_id
188,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2024-07-14 18:30:54.000000,2021-09-10 21:27:13,34.0,,22.0,11.0,4.0,2.0,3.0,1033.0,2017-08-19 16:11:38.000,0.0.2,,535.0,2.0,59.0,59.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,535.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
189,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2025-03-25 16:29:30.230000,2025-03-18 08:36:00,460.0,,90.0,33.0,88.0,11.0,117.0,850.0,2024-12-28 21:11:43.000,0.4.332,193.0,76.0,8.0,,,31.0,,,,,https://anaconda.org/simplect/clojupyter,2025-03-25 16:29:30.230,4088.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,435.0,,,,,,,,,,,,,,,,,,
190,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,17,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2025-09-28 00:14:06.000000,2024-12-03 01:17:10,594.0,,144.0,32.0,365.0,38.0,170.0,725.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,39.0,,,,,,,,3.0,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,,
191,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,17,True,nb_black,dnanhkhoa/nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,MIT,2019-05-02 16:13:43.498,2025-04-22 14:57:04.568000,,,,38.0,,,,,361.0,2019-11-30 08:56:06.000,1.0.7,,19039.0,4.0,19.0,,,https://pypi.org/project/nb_black,2019-11-30 08:56:06.000,19.0,13335.0,https://anaconda.org/conda-forge/nb_black,2025-04-22 14:57:04.568,439254.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
192,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2025-09-08 13:41:03.000000,2025-09-08 13:41:01,547.0,4.0,20.0,12.0,31.0,6.0,197.0,351.0,2020-02-02 22:32:28.000,0.1.6,,261.0,26.0,2.0,,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,2.0,261.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
193,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chesterli29/jupyterlab_tensorboard,,lab-extensions,17,False,,chaoleili/jupyterlab_tensorboard,,https://github.com/chesterli29/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,36.0,10.0,28.0,20.0,10.0,316.0,2020-06-27 13:40:43.778,0.2.1,,4102.0,9.0,10.0,5.0,7.0,,,,,,,,3.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,5.0,4102.0,,chesterli29/jupyterlab_tensorboard,,,,,,,,,,,
194,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,17,False,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2025-04-22 14:57:29.650000,2024-08-15 16:17:28,471.0,,37.0,6.0,19.0,36.0,59.0,201.0,2022-09-19 18:15:56.375,0.6.3,,2817.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,2022-09-19 18:15:56.375,,1459.0,https://anaconda.org/conda-forge/cdsdashboards,2025-04-22 14:57:29.650,85571.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
195,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,33.0,32.0,28.0,16.0,14.0,191.0,2018-03-08 14:28:54.000,0.4.0,,194.0,4.0,24.0,24.0,12.0,https://pypi.org/project/jupyter-spark,2018-03-08 14:28:54.000,,194.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
196,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2025-04-22 14:56:34.929000,2022-02-03 17:25:03,404.0,,40.0,19.0,22.0,,80.0,179.0,2017-06-02 21:19:27.000,0.5.0,134.0,1815.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2025-04-22 14:56:34.929,185100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
197,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,17,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2025-09-26 14:48:45.461000,2025-09-25 22:19:19,324.0,6.0,26.0,6.0,99.0,18.0,31.0,174.0,,,,1128.0,13.0,,,15.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2025-09-26 14:48:45.461,72254.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
198,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2025-04-22 14:56:23.869000,2024-11-21 21:36:57,115.0,,25.0,10.0,36.0,17.0,22.0,144.0,2013-10-13 16:56:18.000,0.1.4,,1220.0,5.0,39.0,37.0,11.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,2.0,118.0,https://anaconda.org/conda-forge/ipycache,2025-04-22 14:56:23.869,124569.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
199,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,16,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2023-12-22 00:50:25.000000,2022-02-19 09:55:04,143.0,,128.0,48.0,41.0,38.0,75.0,1111.0,,,11349.0,149.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
200,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,124.0,16.0,16.0,47.0,28.0,792.0,2021-08-23 11:45:07.000,1.2.3,,1672.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,1672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
201,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,16,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,81.0,14.0,10.0,44.0,29.0,462.0,2020-02-16 07:15:03.000,0.2.0,,1374.0,19.0,1.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,1.0,1374.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
202,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,16,False,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2024-08-18 23:33:43.622000,2022-12-25 22:31:58,56.0,,48.0,6.0,1.0,1.0,,272.0,2024-08-18 23:33:43.622,0.8.3,,6023.0,29.0,42.0,30.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,204.0,,,,3.0,,,,,,notebookjs,https://www.npmjs.com/package/notebookjs,2024-08-18 23:33:43.622,12.0,5819.0,,,,,,,,,,,,,
203,ipyexperiments,"Automatic GPU+CPU memory profiling, re-use and memory leaks detection using jupyter/ipython experiment containers.",https://github.com/stas00/ipyexperiments,,notebook-tools,16,False,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2023-12-15 03:22:24.000000,2023-12-15 03:22:22,207.0,,14.0,8.0,2.0,,5.0,225.0,2023-12-15 03:21:06.000,0.1.29,,189.0,25.0,12.0,10.0,3.0,https://pypi.org/project/ipyexperiments,2023-12-15 03:21:06.000,2.0,189.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
204,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,16,False,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2025-04-22 15:32:24.267000,2024-07-17 20:09:59,263.0,,83.0,36.0,29.0,1.0,59.0,200.0,2022-12-01 21:51:02.000,2.4.13,,36.0,20.0,2.0,,11.0,https://pypi.org/project/sas_kernel,2022-12-01 21:49:02.222,2.0,,https://anaconda.org/anaconda/sas_kernel,2025-04-22 15:32:24.267,3485.0,3.0,,,,,,,,,,,,,-2.0,,,,,,,,,,
205,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,16,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,6.0,29.0,27.0,22.0,188.0,2021-05-22 01:50:04.000,3.1.0,,1081.0,18.0,10.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,5.0,1009.0,,,,3.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,5.0,72.0,,,,,,,,,,,,,
206,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,False,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,13.0,8.0,2.0,41.0,154.0,2022-06-14 16:29:11.000,2.0.1,,478.0,10.0,22.0,20.0,5.0,https://pypi.org/project/igv-jupyter,2022-06-14 16:29:11.000,2.0,478.0,,,,3.0,,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,,
207,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/anaconda/nb_conda,,jupyter-extensions,16,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/anaconda/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2025-04-22 14:56:25.960000,2020-09-11 21:06:00,158.0,,31.0,12.0,38.0,36.0,28.0,144.0,,,,13665.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2025-04-22 14:56:25.960,819925.0,3.0,,,,,,,,,,,,anaconda/nb_conda,,,,,,,,,,,
208,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,False,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-10-11 06:47:49.000000,2023-10-11 06:47:48,367.0,,27.0,15.0,98.0,17.0,36.0,117.0,2023-03-08 10:22:18.488,1.3.0,,177.0,15.0,9.0,3.0,9.0,https://pypi.org/project/jupyterlab_hdf,2022-02-21 09:56:23.000,1.0,132.0,,,,3.0,,,,,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2023-03-08 10:22:05.823,5.0,45.0,,,,,,,,,,,,,
209,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,16,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,7.0,13.0,8.0,33.0,112.0,2021-09-16 15:37:05.151,0.7.1,,10750.0,21.0,9.0,3.0,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,10696.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,5.0,54.0,,,,,,,,,,,,,
210,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,9.0,53.0,25.0,17.0,87.0,2019-04-23 08:43:52.000,0.2.2,,389.0,5.0,34.0,34.0,16.0,https://pypi.org/project/niwidgets,2019-04-23 08:43:52.000,,389.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
211,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/jupyterlab-contrib/jupyterlab-quickopen,,lab-extensions,16,True,jupyterlab-quickopen,parente/jupyterlab-quickopen,,https://github.com/jupyterlab-contrib/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2025-09-02 09:04:39.000000,2025-09-02 09:04:15,79.0,5.0,15.0,4.0,59.0,6.0,8.0,87.0,2025-09-02 09:04:47.000,2.1.0,61.0,649.0,13.0,32.0,27.0,8.0,https://pypi.org/project/jupyterlab-quickopen,2025-09-02 09:04:39.000,,647.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580,5.0,1.0,,jupyterlab-contrib/jupyterlab-quickopen,,,,,,,,,,,
212,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,16,True,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,BSD-3-Clause,2018-04-20 16:11:58.000,2025-04-22 14:57:56.321000,2025-02-20 07:11:01,166.0,,12.0,6.0,87.0,5.0,11.0,85.0,2023-08-30 15:49:27.000,4.0.0,56.0,1405.0,23.0,12.0,7.0,6.0,https://pypi.org/project/jupyterlab-kernelspy,2023-08-30 15:49:23.000,,953.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2025-04-22 14:57:56.321,21700.0,3.0,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2023-08-30 15:49:13.452,5.0,26.0,,,,,,,,,,,,,
213,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,16,True,allthekernels,minrk/allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,MIT,2016-03-15 15:30:49.000,2025-09-04 18:45:45.000000,2025-09-04 18:45:43,65.0,11.0,15.0,10.0,16.0,3.0,9.0,80.0,2022-08-22 11:55:23.558,1.2.0,,277.0,6.0,10.0,10.0,10.0,https://pypi.org/project/allthekernels,2022-08-22 11:55:23.558,,143.0,https://anaconda.org/conda-forge/allthekernels,2025-04-22 14:57:11.085,9974.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
214,ipyaggrid,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,16,False,ipyaggrid,DGothrek/ipyaggrid,,https://github.com/DGothrek/ipyaggrid,MIT,2019-05-06 04:24:26.000,2024-04-29 14:38:21.483000,2019-05-06 04:27:05,47.0,,15.0,,,6.0,,57.0,2024-04-29 14:38:21.483,0.5.4,,211812.0,50.0,21.0,,2.0,https://pypi.org/project/ipyaggrid,2024-04-29 14:38:13.000,21.0,211454.0,,,,3.0,,,,,,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2024-04-29 14:38:21.483,,358.0,,,,,,,,,,,,,
215,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,16,True,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2025-01-25 07:15:11.000000,2025-01-25 07:13:22,118.0,,26.0,29.0,45.0,22.0,16.0,39.0,2025-01-25 07:15:11.000,0.0.11,27.0,1155.0,10.0,3.0,3.0,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,2025-01-25 07:15:11.000,,1155.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
216,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,16,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,BSD-3-Clause,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,8.0,8.0,23.0,11.0,14.0,15.0,2020-01-15 19:12:57.000,0.5.1,30.0,1912.0,7.0,4.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,2019-12-07 18:06:15.000,4.0,1912.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
217,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,15,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,73.0,17.0,49.0,73.0,45.0,982.0,2019-07-16 04:35:55.953,0.11.0,,27.0,14.0,8.0,3.0,8.0,,,,,,,,3.0,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,5.0,27.0,,,,,,,,,,,,,
218,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,15,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,70.0,34.0,123.0,12.0,128.0,445.0,2020-03-08 20:03:38.000,3.0.4,5677.0,45.0,15.0,,,28.0,,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,742.0,,,,,,,,,,,,,,,,,,
219,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,52.0,13.0,92.0,57.0,37.0,430.0,2020-01-04 11:56:53.000,0.3.3,,866.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,866.0,,,,3.0,,,,,,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,
220,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,67.0,17.0,8.0,16.0,11.0,324.0,2020-02-03 15:59:07.000,1.0.0,2173.0,647.0,8.0,,,7.0,,,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,46971.0,,,,,,,,,,,,,,,,,,
221,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,15,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2025-04-22 14:57:33.486000,2021-09-18 19:09:46,18.0,,12.0,11.0,7.0,5.0,5.0,305.0,2021-09-18 19:13:12.000,0.0.3,,70.0,3.0,254.0,251.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,,https://anaconda.org/conda-forge/blackcellmagic,2025-04-22 14:57:33.486,4389.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
222,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,8.0,17.0,6.0,,8.0,249.0,2020-07-07 15:27:22.000,0.2.4,,45.0,17.0,25.0,24.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,45.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
223,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,15,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2025-04-22 14:57:52.174000,2022-04-13 05:12:13,318.0,,26.0,8.0,113.0,50.0,12.0,220.0,2021-04-01 19:36:39.000,0.4.0,,81.0,5.0,8.0,3.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,15.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2025-04-22 14:57:52.174,3462.0,3.0,,,,,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,5.0,1.0,,,,,,,,,,,,,
224,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,False,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,17.0,5.0,38.0,11.0,18.0,201.0,2021-07-17 23:46:41.952,0.4.1,,446.0,12.0,11.0,6.0,4.0,,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,5.0,446.0,,,,,,,,,,,,,
225,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,15,False,sqlcell,tmthyjames/SQLCell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,310.0,,11.0,9.0,51.0,65.0,24.0,151.0,2019-05-19 02:21:20.000,0.2.0,,33.0,15.0,5.0,4.0,14.0,https://pypi.org/project/sqlcell,2019-05-20 11:16:28.000,1.0,33.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
226,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,6.0,189.0,32.0,103.0,135.0,2021-03-24 19:57:48.307,1.0.0,,276.0,16.0,8.0,3.0,6.0,https://pypi.org/project/jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,265.0,,,,3.0,,,,,,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,5.0,11.0,,,,,,,,,,,,,
227,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,25.0,27.0,32.0,26.0,10.0,103.0,2020-05-01 11:39:08.310,0.3.0,,37.0,4.0,8.0,3.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,27.0,,,,3.0,,,,,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,5.0,10.0,,,,,,,,,,,,,
