,name,github_id,pypi_id,conda_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,show,category,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,cran_id,go_id,pypi,gem_id,hex_id,bitbucket_id
0,ipython,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2021-01-01 22:40:08.000000,2020-12-04 19:49:22.000000,4127.0,1434.0,5131.0,14581.0,24814.0,2020-10-30 18:15:35.000000,7.19.0,316653.0,10753297.0,99.0,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",234288.0,170366.0,792.0,39,https://pypi.org/project/ipython,BSD-3-Clause,2020-10-30 18:15:35.000000,63922.0,10662483.0,https://anaconda.org/conda-forge/ipython,2020-11-11 11:02:56.202000,4973698.0,True,others,1,,,,,,,,,,,,,,,,,
1,Jupyter,jupyter/notebook,jupyter,conda-forge/jupyter,https://github.com/jupyter/notebook,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2021-01-01 15:39:47.000000,2020-12-30 18:31:35.000000,3252.0,1994.0,2161.0,8672.0,11972.0,2020-12-23 22:57:05.000000,6.1.6,232.0,6839349.0,18.0,Jupyter Interactive Notebook.,107474.0,86996.0,536.0,39,https://pypi.org/project/jupyter,BSD-3-Clause,2015-08-12 00:42:58.000000,20478.0,6608712.0,https://anaconda.org/conda-forge/jupyter,2019-03-26 08:57:37.135000,1153186.0,True,notebook-environments,1,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2020-12-26 17:18:08.361108,768.0,14256041.0,,,,,,,,,,,,
2,JupyterLab,jupyterlab/jupyterlab,jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000000,2020-12-28 18:38:20.000000,2020-12-24 00:37:20.000000,1850.0,1713.0,3609.0,10589.0,22569.0,2020-12-24 00:42:05.000000,3.0.0,,550250.0,320.0,JupyterLab computational environment.,33990.0,31602.0,381.0,37,https://pypi.org/project/jupyterlab,BSD-3-Clause,2020-12-24 00:42:05.000000,2388.0,494666.0,https://anaconda.org/conda-forge/jupyterlab,2020-12-24 01:14:40.842000,3057161.0,True,notebook-environments,1,,,,,,,,,,,,,,,,,
3,ipywidgets,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2020-12-27 03:19:43.034000,2020-09-29 13:37:35.000000,708.0,542.0,1059.0,2068.0,6687.0,2020-12-26 07:25:53.000000,7.6.2,,8056334.0,118.0,Interactive Widgets for the Jupyter Notebook.,97372.0,82378.0,166.0,36,https://pypi.org/project/ipywidgets,BSD-3-Clause,2020-12-27 00:41:53.000000,14932.0,7867119.0,https://anaconda.org/conda-forge/ipywidgets,2020-12-27 03:19:43.034000,2544535.0,True,widgets,1,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2020-12-24 17:55:12.997000,62.0,144575.0,,,,,,,
4,nbconvert,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2020-12-30 05:02:15.000000,2020-12-19 19:50:04.000000,407.0,327.0,505.0,1052.0,3674.0,2020-10-02 22:38:52.000000,6.0.7,,8820614.0,35.0,Jupyter Notebook Conversion.,101243.0,85859.0,208.0,35,https://pypi.org/project/nbconvert,BSD-3-Clause,2020-10-02 22:38:52.000000,15384.0,8766786.0,https://anaconda.org/conda-forge/nbconvert,2020-11-15 01:15:45.173000,3068225.0,True,notebook-sharing,1,,,,,,,,,,,,,,,,,
5,IPython Kernel,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2020-12-16 16:15:31.000000,2020-12-15 16:18:25.000000,246.0,165.0,128.0,361.0,2056.0,2020-12-12 01:43:03.000000,5.4.2,,7975204.0,41.0,IPython Kernel for Jupyter.,112382.0,94794.0,121.0,34,https://pypi.org/project/ipykernel,BSD-3-Clause,2020-12-11 22:22:41.000000,17588.0,7973588.0,https://anaconda.org/anaconda/ipykernel,2020-12-08 22:57:34.883000,100207.0,True,kernels,1,,,,,,,,,,,0.0,,,,,,
6,JupyterHub,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2020-12-28 07:55:17.000000,2020-12-23 09:24:50.000000,1500.0,386.0,1517.0,6282.0,4484.0,2020-12-11 11:09:47.000000,1.3.0,,102577.0,42.0,Multi-user server for Jupyter notebooks.,1649.0,1139.0,233.0,32,https://pypi.org/project/jupyterhub,BSD-3-Clause,2020-12-11 11:09:47.000000,510.0,73239.0,https://anaconda.org/conda-forge/jupyterhub,2020-12-11 12:21:27.289000,309229.0,True,notebook-environments,2,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2020-12-23 09:44:47.500622,271.0,1881560.0,,,,,,,,,,,,
7,Jupyter Client,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2020-12-22 18:33:56.000000,2020-12-22 18:33:55.000000,195.0,121.0,134.0,201.0,1835.0,2020-08-25 20:46:44.000000,6.1.7,,8367569.0,31.0,Jupyter protocol client APIs.,3594.0,,100.0,31,https://pypi.org/project/jupyter-client,BSD-3-Clause,2020-08-25 20:46:44.000000,3594.0,8367569.0,,,,True,notebook-tools,1,,,,,,,,,,,,,,,,,
8,bqplot,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2020-12-18 14:59:43.000000,2020-12-18 07:40:15.000000,404.0,186.0,313.0,2972.0,3200.0,2020-11-05 14:39:24.000000,0.12.19,,151776.0,87.0,Plotting library for IPython/Jupyter notebooks.,1271.0,1149.0,51.0,30,https://pypi.org/project/bqplot,Apache-2.0,2020-11-05 14:39:24.000000,112.0,14092.0,https://anaconda.org/conda-forge/bqplot,2020-10-12 22:00:13.153000,445678.0,True,widgets,1,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2020-10-12 19:58:11.526000,10.0,129726.0,,,,,,,
9,pandas-profiling,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2020-12-28 16:33:59.000000,2020-12-27 20:07:34.000000,966.0,52.0,352.0,6513.0,726.0,2020-09-03 10:11:24.000000,2.9.0,,233567.0,24.0,Create HTML profiling reports from pandas DataFrame objects.,2919.0,2759.0,62.0,29,https://pypi.org/project/pandas-profiling,MIT,2020-09-03 10:11:24.000000,160.0,231792.0,https://anaconda.org/conda-forge/pandas-profiling,2020-09-03 13:03:52.072000,94098.0,True,widgets,1,,,,,,,,,,,,,,,,,
10,Jupytext,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2020-12-30 18:06:02.000000,2020-12-22 21:33:59.000000,249.0,60.0,333.0,4058.0,2103.0,2020-12-22 21:35:43.000000,1.8.0,,49553.0,91.0,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",1229.0,1121.0,55.0,29,https://pypi.org/project/jupytext,MIT,2020-12-22 21:35:43.000000,108.0,31666.0,https://anaconda.org/conda-forge/jupytext,2020-12-28 22:27:07.074000,123308.0,True,notebook-sharing,1,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2020-10-14 13:47:48.361000,,13145.0,,,,,,,
11,nikola,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2020-12-31 22:03:11.000000,2020-12-31 22:02:59.000000,396.0,30.0,1990.0,2062.0,10153.0,2020-11-15 13:34:54.000000,8.1.2,,2112.0,72.0,A static website and blog generator.,480.0,345.0,216.0,29,https://pypi.org/project/nikola,MIT,2020-11-15 13:33:07.000000,135.0,2112.0,,,,True,notebook-sharing,1,,,,,,,,,,,,,,,,,
12,ipyparallel,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2020-12-28 21:43:25.000000,2020-08-24 09:09:27.000000,723.0,139.0,107.0,1843.0,1817.0,2020-05-05 18:42:38.000000,6.3.0,,73056.0,21.0,Interactive Parallel Computing in Python.,1833.0,1343.0,94.0,29,https://pypi.org/project/ipyparallel,BSD-3-Clause,2020-05-05 18:42:38.000000,490.0,66759.0,https://anaconda.org/conda-forge/ipyparallel,2020-12-14 23:13:00.768000,358956.0,True,notebook-tools,1,,,,,,,,,,,,,,,,,
13,Contrib NBextensions,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2020-12-20 13:02:09.000000,2019-09-07 14:59:00.000000,709.0,307.0,445.0,4456.0,2562.0,2019-01-02 12:23:07.000000,0.5.1,,105106.0,16.0,A collection of various notebook extensions for Jupyter.,247.0,,119.0,28,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000000,247.0,105106.0,,,,False,jupyter-extensions,1,,,,,,,,,,,,,,,,,
14,Voila,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2020-12-28 03:58:14.000000,2020-12-23 13:39:20.000000,266.0,191.0,263.0,2913.0,793.0,2020-10-20 07:32:53.000000,0.2.4,,19887.0,51.0,Voil turns Jupyter notebooks into standalone web applications.,2609.0,2583.0,41.0,28,https://pypi.org/project/voila,BSD-3-Clause,2020-10-20 07:32:53.000000,26.0,13589.0,https://anaconda.org/conda-forge/voila,2020-10-20 09:43:43.028000,90792.0,True,notebook-sharing,2,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555000,,2936.0,,,,,,,
15,Jupyter Book,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000000,2020-12-28 18:20:23.000000,2020-12-28 18:20:22.000000,287.0,250.0,432.0,1998.0,1201.0,2020-12-23 01:27:35.000000,0.9.1,,6140.0,28.0,"Build interactive, publication-quality documents from Jupyter Notebooks.",1606.0,1562.0,65.0,28,https://pypi.org/project/jupyter-book,BSD-3-Clause,2020-12-23 01:27:35.000000,44.0,6140.0,,,,True,notebook-sharing,2,,,,,,,,,,,,,,,,,
16,nbdime,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2020-12-18 13:35:56.000000,2020-10-02 18:41:04.000000,113.0,47.0,197.0,1885.0,1872.0,2020-10-02 08:58:35.755000,2.0.1,,302451.0,21.0,Tools for diffing and merging of Jupyter notebooks.,253.0,41.0,29.0,28,https://pypi.org/project/nbdime,BSD-3-Clause,2020-10-02 09:09:15.000000,212.0,48502.0,https://anaconda.org/conda-forge/nbdime,2020-10-02 13:40:32.616000,250581.0,True,notebook-sharing,2,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2020-10-02 08:58:35.755000,,248836.0,,,,,,,
17,JupyterLab TOC,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2020-12-24 00:27:14.175000,2020-11-20 20:06:41.000000,1850.0,65.0,46.0,10537.0,517.0,2020-12-24 00:27:14.175000,5.0.0,,250608.0,56.0,Table of Contents extension for JupyterLab.,19.0,19.0,12.0,27,,BSD-3-Clause,,,,,,,True,lab-extensions,1,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2020-12-24 00:27:14.175000,0.0,250608.0,,,,,,,
18,Jupyter Themes,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2020-12-16 09:46:23.000000,2020-02-25 15:18:59.000000,886.0,175.0,186.0,8059.0,591.0,2018-11-22 17:02:16.000000,0.20.0,,19407.0,116.0,Custom Jupyter Notebook Themes.,1805.0,1710.0,28.0,27,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000000,95.0,19407.0,,,,True,jupyter-extensions,1,,,,,,,,,,,,,,,,,
19,nteract,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2020-12-31 12:27:29.000000,2020-12-09 22:15:00.000000,534.0,130.0,1481.0,5362.0,10501.0,2020-12-01 03:07:54.000000,0.27.0,1091587.0,22461.0,65.0,The interactive computing suite for you!.,5.0,,162.0,27,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000000,5.0,2969.0,,,,True,notebook-environments,2,,,,,,,,,,,,,,,,,
20,papermill,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2020-12-25 19:27:28.000000,2020-12-11 11:30:16.000000,284.0,88.0,200.0,3833.0,,2020-09-23 20:50:16.000000,2.2.2,,192273.0,66.0,"Parameterize, execute, and analyze notebooks.",1144.0,994.0,83.0,27,https://pypi.org/project/papermill,BSD-3-Clause,2020-11-03 22:27:21.000000,150.0,188445.0,https://anaconda.org/conda-forge/papermill,2020-11-09 19:40:00.056000,111026.0,True,widgets,1,,,,,,,,,,,,,,,,,
21,RISE,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2020-12-17 15:55:44.000000,2020-12-17 15:55:43.000000,349.0,139.0,253.0,2885.0,728.0,2020-10-29 01:31:20.000000,5.7.1,,7665.0,28.0,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,1461.0,1306.0,38.0,27,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000000,155.0,4165.0,https://anaconda.org/conda-forge/rise,2020-10-29 23:47:17.179000,122520.0,True,notebook-sharing,2,,,,,,,,,,,,,,,,,
22,ipyleaflet,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2020-12-30 16:32:38.000000,2020-12-28 01:24:25.000000,278.0,131.0,246.0,1067.0,893.0,2020-12-28 01:44:46.000000,0.13.4,,164480.0,68.0,A Jupyter - Leaflet.js bridge.,751.0,651.0,63.0,27,https://pypi.org/project/ipyleaflet,MIT,2020-12-28 01:30:36.000000,98.0,15058.0,https://anaconda.org/conda-forge/ipyleaflet,2020-12-28 02:53:27.706000,570321.0,True,widgets,1,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2020-12-28 01:28:15.134000,2.0,139238.0,,,,,,,
23,jupyter-matplotlib,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2020-12-12 09:14:22.000000,2020-10-15 07:05:05.000000,128.0,86.0,81.0,948.0,268.0,2020-09-11 07:03:46.000000,0.5.8,,74389.0,31.0,Matplotlib Jupyter Integration.,1091.0,1039.0,22.0,27,https://pypi.org/project/ipympl,BSD-3-Clause,2020-09-11 07:00:33.000000,52.0,18766.0,,,,True,widgets,1,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2020-09-11 06:55:06.586000,,55623.0,,,,,,,
24,Perspective,finos/perspective,perspective-python,,https://github.com/finos/perspective,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2020-12-30 18:35:43.000000,2020-12-30 18:35:41.000000,330.0,66.0,286.0,3082.0,4260.0,2020-10-15 13:18:28.000000,0.5.6,,1607.0,38.0,Streaming pivot visualization via WebAssembly.,165.0,161.0,60.0,26,https://pypi.org/project/perspective-python,Apache-2.0,2020-10-15 13:18:28.000000,4.0,546.0,,,,True,lab-extensions,1,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2020-10-15 12:44:46.020000,,1061.0,,,,,,,
25,ipyvolume,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/maartenbreddels/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2020-12-08 15:52:29.000000,2020-12-08 15:52:28.000000,193.0,141.0,121.0,1513.0,921.0,2019-07-07 19:46:13.862000,0.5.2,,14708.0,45.0,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,413.0,361.0,38.0,26,https://pypi.org/project/ipyvolume,MIT,2020-06-10 12:48:25.000000,48.0,6216.0,https://anaconda.org/conda-forge/ipyvolume,2020-06-10 13:40:22.698000,247188.0,True,widgets,2,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2020-04-22 09:07:29.284000,4.0,3233.0,,,,,,,
26,ipython-sql,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2020-10-27 11:03:46.000000,2020-05-10 20:58:03.000000,223.0,92.0,36.0,1321.0,244.0,2020-05-02 15:29:58.000000,0.4.0,,13343.0,16.0,"%%sql magic for IPython, hopefully evolving into full SQL client.",1296.0,1235.0,40.0,26,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000000,61.0,11614.0,https://anaconda.org/conda-forge/ipython-sql,2020-10-14 09:42:08.609000,91671.0,True,magic,1,,,,,,,,,,,,,,,,,
27,PixieDust,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2020-12-09 19:12:17.000000,2020-03-29 02:50:45.000000,157.0,161.0,259.0,987.0,2150.0,2019-12-04 15:06:08.000000,1.1.18,,13125.0,91.0,Python Helper library for Jupyter Notebooks.,216.0,172.0,32.0,26,https://pypi.org/project/pixiedust,Apache-2.0,2019-12-04 15:03:43.000000,44.0,11912.0,https://anaconda.org/conda-forge/pixiedust,2020-10-15 18:31:42.882000,16993.0,True,notebook-tools,1,,,,,,,,,,,,,,,,,
28,JupyterLab Git,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2020-12-30 09:22:35.000000,2020-12-30 09:22:34.000000,162.0,76.0,338.0,744.0,1567.0,2020-12-24 10:39:39.000000,0.23.3,,17710.0,35.0,A Git extension for JupyterLab.,43.0,13.0,53.0,26,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2020-12-24 10:39:39.000000,30.0,15904.0,https://anaconda.org/conda-forge/jupyterlab-git,2020-12-24 12:08:48.622000,45169.0,True,lab-extensions,1,,,,,,,,,,,,,,,,,
29,OAuthenticator,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000000,2020-12-23 14:54:08.000000,2020-12-14 09:53:23.000000,278.0,22.0,165.0,290.0,793.0,2020-11-30 11:35:59.000000,0.12.3,,13142.0,24.0,OAuth + JupyterHub Authenticator = OAuthenticator.,230.0,172.0,86.0,26,https://pypi.org/project/oauthenticator,BSD-3-Clause,2020-12-04 12:11:38.000000,58.0,12685.0,https://anaconda.org/conda-forge/oauthenticator,2020-12-04 15:19:49.591000,9617.0,True,hub-auth,1,,,,,,,,,,,,,,,,,
30,BeakerX,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2020-10-16 00:01:07.915000,2020-09-07 19:41:20.000000,375.0,338.0,4172.0,2512.0,1687.0,2020-09-07 15:05:22.000000,2.0.1,29.0,14964.0,48.0,Beaker Extensions for Jupyter Notebook.,20.0,,81.0,25,https://pypi.org/project/beakerx,Apache-2.0,2020-09-07 15:05:22.000000,20.0,2013.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,361206.0,True,notebook-tools,2,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,20.0,243022.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776000,0.0,1062.0,,,,,,,
31,repo2docker,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2020-12-30 00:15:21.000000,2020-12-08 14:30:18.000000,247.0,173.0,261.0,1131.0,1987.0,2020-02-05 08:48:39.000000,0.11.0,,1890.0,13.0,Turn repositories into Jupyter-enabled Docker images.,117.0,93.0,90.0,25,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2020-02-05 08:48:39.000000,24.0,1890.0,,,,True,notebook-tools,2,,,,,,,,,,,,,,,,,
32,sparkmagic,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-01-01 20:54:13.000000,2021-01-01 20:09:58.000000,319.0,130.0,236.0,921.0,1075.0,2020-11-18 04:17:49.000000,0.17.1,,20950.0,45.0,Jupyter magics and kernels for working with remote Spark clusters.,182.0,165.0,48.0,25,https://pypi.org/project/sparkmagic,BSD-3-Clause,2020-11-18 04:17:49.000000,17.0,20373.0,https://anaconda.org/conda-forge/sparkmagic,2020-11-18 17:28:31.785000,23665.0,True,magic,1,,,,,,,,,,,,,,,,,
33,watermark,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2020-11-24 22:59:37.758000,2020-11-24 04:31:50.000000,60.0,13.0,26.0,472.0,70.0,2020-11-24 04:30:45.000000,2.1.0,,87177.0,19.0,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",894.0,832.0,14.0,25,https://pypi.org/project/watermark,BSD-3-Clause,2020-11-24 04:30:45.000000,62.0,84570.0,https://anaconda.org/conda-forge/watermark,2020-11-24 22:59:37.758000,132995.0,True,magic,1,,,,,,,,,,,,,,,,,
34,nbval,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2020-12-31 16:58:16.000000,2020-12-31 16:58:15.000000,35.0,32.0,58.0,327.0,421.0,2019-12-16 15:02:26.000000,0.9.5,,25726.0,18.0,A py.test plugin to validate Jupyter notebooks.,1057.0,881.0,24.0,25,https://pypi.org/project/nbval,BSD-3-Clause,2020-02-12 12:05:18.000000,176.0,23357.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,106620.0,True,notebook-tools,2,,,,,,,,,,,,,,,,,
35,Metakernel,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2020-11-11 18:56:46.728000,2020-11-09 20:39:40.000000,70.0,23.0,112.0,220.0,1066.0,2020-11-09 20:39:53.000000,0.27.5,,14088.0,88.0,Jupyter/IPython Kernel Tools.,471.0,377.0,26.0,25,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,7229.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,390969.0,True,kernels,1,,,,,,,,,,,,,,,,,
