,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,39,True,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2021-10-07 05:51:26.000000,2021-10-06 22:13:21.000000,4230.0,1530.0,5280.0,15009.0,25244.0,2021-09-25 00:38:58.000000,7.28.0,317736.0,22917257.0,110.0,288476.0,224554.0,831.0,https://pypi.org/project/ipython,BSD-3-Clause,2021-09-25 00:38:58.000000,63922.0,22791592.0,https://anaconda.org/conda-forge/ipython,2021-09-27 19:49:36.449000,8079929.0,1.0,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,39,True,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2021-10-06 16:29:53.000000,2021-09-27 16:12:53.000000,3552.0,2047.0,2293.0,9435.0,12090.0,2021-09-15 15:05:19.000000,6.4.4,1272.0,15670863.0,81.0,136632.0,120546.0,561.0,https://pypi.org/project/notebook,BSD-3-Clause,2021-09-15 15:05:19.000000,16086.0,15336495.0,https://anaconda.org/conda-forge/jupyter,2021-01-28 22:23:49.648000,1588785.0,1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2021-10-04 06:41:35.017067,869.0,23905041.0,,,,,,,,,,,,,
3,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,37,True,jupyterlab/jupyterlab,jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000000,2021-10-07 14:03:45.000000,2021-10-07 12:19:24.000000,2114.0,1958.0,4209.0,11478.0,23763.0,2021-10-05 21:34:23.000000,3.1.17,6052.0,1269730.0,395.0,51662.0,49274.0,449.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2021-10-06 11:55:14.000000,2388.0,1197567.0,https://anaconda.org/conda-forge/jupyterlab,2021-10-06 01:04:37.385000,4611568.0,1.0,,,,,,,,,,,,,,,,,,
4,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,35,True,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2021-09-30 06:55:09.000000,2021-09-28 17:11:09.000000,778.0,576.0,1145.0,2323.0,7226.0,2021-09-13 23:41:15.000000,7.6.5,,14652210.0,127.0,17377.0,2383.0,183.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2021-09-13 23:41:15.000000,14932.0,14468713.0,https://anaconda.org/conda-forge/ipywidgets,2021-09-14 03:37:57.823000,3759450.0,1.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-08-31 22:27:03.502000,62.0,126536.0,,,,,,,,
5,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,34,True,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2021-10-07 13:57:54.000000,2021-10-07 13:57:54.000000,279.0,197.0,167.0,427.0,2380.0,2021-10-06 14:59:34.000000,5.5.6,51.0,19357617.0,70.0,150948.0,133360.0,136.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2021-09-10 13:10:56.000000,17588.0,19354653.0,https://anaconda.org/anaconda/ipykernel,2021-10-07 07:56:32.806000,209759.0,1.0,,,,,,,,,,,0.0,,,,,,,
6,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,33,True,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000000,2021-10-07 04:31:12.000000,2021-10-07 04:21:22.000000,3795.0,692.0,6052.0,15587.0,,2021-09-15 14:27:02.000000,2.4.0,,1834475.0,110.0,45356.0,39484.0,573.0,https://pypi.org/project/bokeh,BSD-3-Clause,2021-10-06 23:16:28.000000,5872.0,1731628.0,https://anaconda.org/conda-forge/bokeh,2021-09-22 22:32:37.483000,5553790.0,1.0,,,,,,,,,,,,,,,,,,
7,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/pandas-profiling/pandas-profiling,,widgets,33,True,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2021-10-05 18:11:46.000000,2021-10-05 17:52:17.000000,1173.0,82.0,423.0,8053.0,894.0,2021-09-27 23:12:22.000000,3.1.0,,8448127.0,31.0,5533.0,5373.0,81.0,https://pypi.org/project/pandas-profiling,MIT,2021-09-27 23:12:22.000000,160.0,8445415.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966000,168162.0,1.0,,,,,,,,,,,,,,,,,,
8,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,33,True,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2021-10-07 13:51:17.000000,2021-10-06 05:43:57.000000,451.0,393.0,545.0,1192.0,,2021-09-25 00:03:12.000000,6.2.0,,16300043.0,42.0,134013.0,118629.0,231.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2021-09-25 00:03:12.000000,15384.0,16226397.0,https://anaconda.org/conda-forge/nbconvert,2021-09-25 02:58:13.009000,4860697.0,1.0,,,,,,,,,,,,,,,,,,
9,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,31,True,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000000,2021-09-28 17:27:12.000000,2021-08-04 17:21:29.000000,165.0,94.0,193.0,278.0,1781.0,2021-06-29 17:22:52.000000,5.1.1,,31641.0,34.0,97749.0,85387.0,110.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2021-06-29 17:22:52.000000,12362.0,,https://anaconda.org/conda-forge/qtconsole,2021-06-30 03:34:49.078000,2056706.0,1.0,,,,,,,,,,,,,,,,,,
10,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,31,True,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-10-05 21:49:52.000000,2021-10-05 21:49:52.000000,214.0,134.0,162.0,244.0,2096.0,2021-10-05 13:25:24.000000,7.0.6,70.0,16034141.0,49.0,3594.0,,108.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2021-10-05 13:25:19.000000,3594.0,16034106.0,,,,1.0,,,,,,,,,,,,,,,,,,
11,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,31,True,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000000,2021-09-16 11:44:43.000000,2021-06-10 23:11:53.000000,114.0,42.0,64.0,149.0,752.0,2021-04-02 04:40:44.000000,5.1.3,,16546435.0,21.0,140140.0,124100.0,58.0,https://pypi.org/project/nbformat,BSD-3-Clause,2021-04-02 04:40:44.000000,16040.0,16453462.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492000,6136247.0,1.0,,,,,,,,,,,,,,,,,,
12,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,widgets,30,True,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000000,2021-10-06 22:25:42.000000,2021-10-06 13:17:48.000000,200.0,434.0,1024.0,1410.0,1647.0,2021-09-27 12:47:37.000000,0.12.4,,214231.0,128.0,2123.0,2087.0,74.0,https://pypi.org/project/panel,BSD-3-Clause,2021-10-04 14:27:23.000000,36.0,205687.0,https://anaconda.org/conda-forge/panel,2021-09-27 15:45:09.868000,307587.0,1.0,,,,,,,,,,,,,,,,,,
13,nbclient,A client library for executing notebooks. Formally nbconvert's ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,30,True,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000000,2021-10-01 17:15:30.000000,2021-09-27 03:51:55.000000,36.0,27.0,48.0,77.0,209.0,2021-08-16 09:10:16.000000,0.5.4,,15498366.0,15.0,29743.0,29743.0,25.0,https://pypi.org/project/nbclient,BSD-3-Clause,2021-08-16 09:09:59.000000,0.0,15400973.0,https://anaconda.org/conda-forge/nbclient,2021-08-16 13:35:11.226000,1947863.0,1.0,,,,,,,,,,,,,,,,,,
14,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,29,True,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-10-06 11:56:08.425000,2021-03-31 14:20:34.000000,2114.0,31.0,244.0,11474.0,1174.0,2021-10-05 21:25:42.770000,3.1.16,,75285.0,124.0,100.0,100.0,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2021-10-06 11:56:08.425000,0.0,75285.0,,4.0,,,,,,
15,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,29,True,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2021-10-07 12:37:54.000000,2021-10-05 13:16:18.000000,1621.0,189.0,1835.0,6698.0,,2021-07-16 11:58:23.000000,1.4.2,,186029.0,47.0,2014.0,1504.0,257.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2021-09-29 07:43:42.000000,510.0,152339.0,https://anaconda.org/conda-forge/jupyterhub,2021-07-16 22:12:11.207000,450860.0,2.0,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2021-07-16 12:10:32.711466,296.0,2354366.0,,,,,,,,,,,,,
16,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,29,True,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2021-10-01 13:03:30.000000,2021-09-13 07:27:34.000000,303.0,170.0,273.0,1180.0,952.0,2021-07-21 12:23:32.000000,0.14.0,,91910.0,71.0,1247.0,1147.0,69.0,https://pypi.org/project/ipyleaflet,MIT,2021-06-17 16:00:18.000000,98.0,50943.0,https://anaconda.org/conda-forge/ipyleaflet,2021-06-17 16:32:56.948000,754571.0,1.0,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-06-17 15:58:50.351000,2.0,29359.0,,,,,,,,
17,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,29,True,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2021-10-07 13:32:21.000000,2021-10-07 13:32:21.000000,165.0,102.0,108.0,1150.0,361.0,2021-09-22 08:57:45.000000,0.8.0,,119309.0,37.0,1945.0,1893.0,25.0,https://pypi.org/project/ipympl,BSD-3-Clause,2021-09-22 08:51:18.000000,52.0,65689.0,,,,1.0,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2021-03-22 22:31:41.750000,,53620.0,,,,,,,,
18,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,True,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-10-06 11:58:36.983000,2021-08-10 23:33:21.000000,2115.0,65.0,49.0,11478.0,523.0,2021-10-05 21:27:57.814000,5.1.16,,98485.0,115.0,115.0,115.0,13.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2021-10-06 11:58:36.983000,0.0,98485.0,,,,,,,,
19,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,28,True,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2021-10-04 14:17:56.000000,2021-09-30 16:21:54.000000,445.0,219.0,351.0,3152.0,3422.0,2021-10-01 09:15:22.000000,0.12.31,,89823.0,98.0,150.0,28.0,55.0,https://pypi.org/project/bqplot,Apache-2.0,2021-10-01 09:15:22.000000,112.0,62263.0,https://anaconda.org/conda-forge/bqplot,2021-10-01 09:49:41.042000,800440.0,2.0,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2021-10-01 09:13:14.243000,10.0,15246.0,,,,,,,,
20,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,28,True,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-08-30 20:31:12.000000,2021-08-30 20:31:09.000000,415.0,34.0,2033.0,2189.0,10227.0,2021-02-13 17:21:54.000000,8.1.3,,2008.0,73.0,654.0,384.0,222.0,https://pypi.org/project/nikola,MIT,2021-02-13 17:18:18.000000,270.0,2008.0,,,,1.0,,,,,,,,,,,,,,,,,,
21,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,True,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2021-09-11 18:28:48.000000,2021-06-29 17:43:55.000000,237.0,102.0,37.0,1437.0,253.0,2020-05-02 15:29:58.000000,0.4.0,,82277.0,16.0,2374.0,2252.0,44.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000000,122.0,80281.0,https://anaconda.org/conda-forge/ipython-sql,2020-10-14 09:42:08.609000,123786.0,1.0,,,,,,,,,,,,,,,,,,
22,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,28,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48.000000,255.0,228.0,667.0,960.0,2054.0,2021-08-16 19:04:35.000000,1.2.20210816,,7856818.0,19.0,12.0,,51.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000000,12.0,7856818.0,,,,2.0,,,,,,,,,,,,,,,,,,
23,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,True,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2021-10-06 22:13:20.000000,2021-10-06 21:41:31.000000,304.0,71.0,396.0,4869.0,,2021-09-25 14:39:16.000000,1.13.0,,135410.0,102.0,2066.0,1958.0,66.0,https://pypi.org/project/jupytext,MIT,2021-09-25 14:39:16.000000,108.0,114152.0,https://anaconda.org/conda-forge/jupytext,2021-09-26 15:16:15.512000,224609.0,1.0,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-09-08 21:21:52.353000,,14841.0,,,,,,,,
24,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,27,True,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-05-21 19:21:38.000000,2021-04-06 05:51:36.000000,750.0,333.0,448.0,4683.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,233727.0,16.0,494.0,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000000,494.0,233727.0,,,,1.0,,,,,,,,,,,,,,,,,,
25,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,27,True,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2021-10-07 11:09:37.000000,2021-10-07 11:09:37.000000,347.0,250.0,315.0,3613.0,,2021-10-04 13:58:22.000000,0.2.16,25.0,47223.0,66.0,4970.0,4944.0,54.0,https://pypi.org/project/voila,BSD-3-Clause,2021-10-06 09:37:42.000000,26.0,39557.0,https://anaconda.org/conda-forge/voila,2021-10-04 18:58:51.716000,146979.0,1.0,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555000,,3559.0,,,,,,,,
26,Perspective,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,27,True,finos/perspective,perspective-python,,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2021-10-06 18:27:05.000000,2021-10-06 18:27:05.000000,391.0,68.0,379.0,3574.0,4744.0,2021-08-31 19:12:37.891000,0.10.3,,2114.0,51.0,219.0,211.0,64.0,https://pypi.org/project/perspective-python,Apache-2.0,2021-08-31 15:53:28.000000,8.0,,,,,1.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-09-29 05:08:08.622000,,2114.0,,,,,,,,
27,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,27,True,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000000,2021-10-06 19:43:21.000000,2021-10-05 19:51:22.000000,394.0,338.0,559.0,2476.0,1284.0,2021-08-25 04:10:41.000000,0.11.3,,21360.0,36.0,44.0,,88.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2021-08-25 04:10:41.000000,44.0,21360.0,,,,1.0,,,,,,,,,,,,,,,,,,
28,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,27,True,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2021-09-30 15:52:01.000000,2021-09-30 11:08:11.000000,125.0,58.0,215.0,2095.0,1941.0,2021-04-14 17:37:10.000000,3.0.0,,271975.0,24.0,265.0,53.0,32.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-05-25 16:15:59.000000,212.0,196320.0,https://anaconda.org/conda-forge/nbdime,2021-05-25 19:33:13.127000,385316.0,1.0,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-04-14 17:36:09.471000,,69012.0,,,,,,,,
29,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,27,True,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-09-16 22:10:59.000000,2021-09-09 18:47:00.000000,370.0,131.0,256.0,1046.0,1163.0,2021-08-27 16:28:41.000000,0.19.1,,41205.0,48.0,245.0,211.0,54.0,https://pypi.org/project/sparkmagic,BSD-3-Clause,2021-08-19 13:52:26.000000,34.0,40495.0,https://anaconda.org/conda-forge/sparkmagic,2021-08-17 12:12:12.530000,35507.0,1.0,,,,,,,,,,,,,,,,,,
30,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,True,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-10-07 13:58:47.000000,2021-10-04 12:10:07.000000,204.0,90.0,411.0,968.0,1719.0,2021-09-16 09:06:58.000000,0.32.4,,131869.0,48.0,43.0,13.0,65.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2021-09-16 09:06:58.000000,30.0,129011.0,https://anaconda.org/conda-forge/jupyterlab-git,2021-09-16 11:14:22.871000,97187.0,1.0,,,,,,,,,,,,,,,,,,
31,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,26,True,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-08-23 17:19:43.000000,2021-08-23 17:19:38.000000,969.0,205.0,196.0,8760.0,634.0,2018-11-22 17:02:16.000000,0.20.0,,36063.0,116.0,190.0,,42.0,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000000,190.0,36063.0,,,,1.0,,,,,,,,,,,,,,,,,,
32,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,True,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-08-16 22:05:29.000000,2021-05-06 12:01:05.000000,834.0,76.0,76.0,6698.0,264.0,2019-07-24 15:57:06.000000,1.0.0,,139855.0,4.0,75.0,69.0,28.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:57:06.000000,6.0,139855.0,,,,2.0,,,,,,,,,,,,,,,,,,
33,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,26,True,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2021-10-06 03:50:40.000000,2021-10-06 03:50:35.000000,554.0,156.0,1511.0,5658.0,10501.0,2021-01-26 05:18:38.000000,0.28.0,1252637.0,22609.0,66.0,5.0,,174.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000000,5.0,3338.0,,,,2.0,,,,,,,,,,,,,,,,,,
34,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,True,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2021-09-23 09:23:04.000000,2021-09-19 20:56:15.000000,333.0,93.0,229.0,4345.0,,2021-03-09 17:54:04.000000,2.3.3,,422061.0,70.0,1832.0,1682.0,93.0,https://pypi.org/project/papermill,BSD-3-Clause,2021-03-09 17:54:04.000000,150.0,417070.0,https://anaconda.org/conda-forge/papermill,2021-03-11 16:25:12.955000,189682.0,2.0,,,,,,,,,,,,,,,,,,
35,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,26,True,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2021-04-29 15:35:53.000000,2021-04-29 10:13:29.000000,357.0,130.0,279.0,3104.0,737.0,2020-10-29 01:31:20.000000,5.7.1,,14959.0,28.0,1942.0,1632.0,39.0,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000000,310.0,10974.0,https://anaconda.org/conda-forge/rise,2021-03-11 13:00:21.741000,175375.0,2.0,,,,,,,,,,,,,,,,,,
36,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,26,True,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-08-28 12:59:35.000000,2021-01-21 14:02:57.000000,380.0,342.0,4173.0,2603.0,1689.0,2021-08-28 12:59:35.000000,2.3.6,31.0,21073.0,50.0,40.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2021-08-28 12:59:35.000000,40.0,7926.0,https://anaconda.org/conda-forge/beakerx,2021-07-20 12:14:16.709000,458568.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,244122.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776000,0.0,1192.0,,,,,,,,
37,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,26,True,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-10-04 14:19:25.000000,2021-09-30 12:54:38.000000,808.0,63.0,248.0,2069.0,,2021-09-10 13:47:52.000000,7.0.1,,55994.0,31.0,2183.0,1693.0,102.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2021-09-30 12:56:24.000000,490.0,48236.0,https://anaconda.org/conda-forge/ipyparallel,2021-09-30 13:21:42.250000,512040.0,2.0,,,,,,,,,,,,,,,,,,
38,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/maartenbreddels/ipyvolume,,widgets,26,True,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2021-09-28 15:19:14.000000,2021-09-28 15:19:07.000000,213.0,179.0,123.0,1678.0,951.0,2019-07-07 19:46:13.862000,0.5.2,,37561.0,46.0,636.0,584.0,39.0,https://pypi.org/project/ipyvolume,MIT,2021-04-13 12:23:25.000000,48.0,28705.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451000,318803.0,2.0,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2021-04-13 12:31:01.403000,4.0,3164.0,,,,,,,,
39,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-08-23 23:56:33.000000,2021-01-27 08:24:41.000000,42.0,35.0,60.0,359.0,435.0,2020-07-30 10:58:32.000000,0.9.6,,89047.0,19.0,1336.0,1160.0,26.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000000,176.0,86063.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,161157.0,2.0,,,,,,,,,,,,,,,,,,
