,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,docs_url,hex_id,bitbucket_id
74,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,26,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2024-08-02 20:24:01.149000,2024-07-31 14:36:37,299.0,,59.0,17.0,105.0,79.0,140.0,348.0,2024-07-31 15:36:51.000,1.10.0,,718915.0,64.0,1612.0,1524.0,14.0,https://pypi.org/project/ipyvuetify,2024-07-31 14:41:05.000,82.0,707062.0,https://anaconda.org/conda-forge/ipyvuetify,2024-08-02 20:24:01.149,226467.0,2.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2024-07-31 14:41:12.482,6.0,7498.0,,,,,,,widgetti/ipyvuetify,,,,,,,,,,,
75,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2024-08-21 02:11:02.000000,2024-04-04 10:35:59,1155.0,,85.0,17.0,135.0,34.0,116.0,347.0,2024-03-26 16:33:26.000,0.30.2,338.0,60044.0,100.0,1004.0,946.0,34.0,https://pypi.org/project/metakernel,2024-03-26 16:33:16.000,58.0,42831.0,https://anaconda.org/conda-forge/metakernel,2024-03-26 18:46:54.233,877428.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
76,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,26,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2024-11-28 04:12:10.000000,2024-11-28 04:12:10,5452.0,103.0,70.0,17.0,2164.0,324.0,709.0,142.0,2024-10-29 18:25:13.000,3.10.4,,2819.0,48.0,58.0,52.0,34.0,https://pypi.org/project/jdaviz,2024-10-29 18:35:35.000,6.0,2819.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
77,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2024-01-12 07:28:07.000000,2020-04-07 18:56:49,405.0,,422.0,88.0,105.0,181.0,127.0,3049.0,2020-04-07 16:43:54.000,1.3.1,,25964.0,73.0,60.0,12.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,41.0,20221.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,443259.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,7.0,271.0,,,,,,,,,,,,,,,,,,
78,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-11-27 22:06:20.000000,2024-11-27 22:05:29,2405.0,9.0,939.0,94.0,1066.0,19.0,347.0,2656.0,2024-11-26 20:48:54.000,f9647cc12ad6b5bff2567807c9baa993ae44f17e770a4e099dbde5f4e3a2f1ae,,1713.0,100.0,,,165.0,,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-11-26 20:48:55.857825,185.0,197050.0,,,,,,,,,,,,,
79,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-08-28 13:28:40.000000,2024-08-28 13:28:40,386.0,,102.0,9.0,143.0,45.0,48.0,496.0,2024-07-31 11:48:11.000,1.1.0,425.0,93714.0,15.0,826.0,805.0,35.0,https://pypi.org/project/jupyter-resource-usage,2024-07-31 11:48:06.000,15.0,79991.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,569799.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2024-07-31 11:48:04.211,6.0,3541.0,,,,,,,,,,,,,,,,,,
80,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,25,False,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-10-07 18:49:37.000000,2023-05-23 19:06:45,716.0,,62.0,29.0,191.0,75.0,99.0,270.0,2022-04-04 22:26:36.000,1.3.3,7.0,38765.0,22.0,330.0,275.0,33.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,50.0,29961.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,474400.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,5.0,333.0,,,,,,,,,,,,,,,,,,
81,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,25,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-11-18 15:15:04.000000,2024-11-18 15:15:04,624.0,4.0,86.0,16.0,198.0,83.0,93.0,212.0,2024-03-29 21:07:08.000,1.2.1,,28940.0,23.0,903.0,893.0,34.0,https://pypi.org/project/nbgitpuller,2024-03-29 21:07:08.000,10.0,26852.0,https://anaconda.org/conda-forge/nbgitpuller,2024-03-29 23:26:43.583,106490.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
82,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2024-11-18 22:35:46.000000,2024-11-18 22:35:44,370.0,2.0,949.0,5.0,116.0,5.0,19.0,3169.0,2024-10-22 07:54:56.054,3.1.11,,137137.0,127.0,126.0,3.0,4.0,https://pypi.org/project/ipydagred3,2023-10-31 14:30:02.000,6.0,103838.0,https://anaconda.org/conda-forge/ipydagred3,2023-11-01 13:35:17.799,39172.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2024-10-22 07:54:56.054,117.0,32574.0,,,,,,,,,,,,,,,,,,
83,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2024-11-27 08:13:10.000000,2024-11-26 07:22:33,5299.0,90.0,389.0,64.0,2041.0,542.0,1073.0,2914.0,2024-10-30 19:41:57.000,1.0.5530010,510.0,11.0,28.0,,,125.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
84,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,24,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-11-24 04:56:39.000000,2024-11-24 04:56:21,2341.0,28.0,257.0,51.0,751.0,42.0,745.0,2602.0,2018-08-01 13:19:52.714,0.0.6,,23.0,6.0,3.0,,115.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,3.0,23.0,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
85,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2024-11-27 10:32:56.000000,2024-11-27 10:32:56,3531.0,22.0,390.0,77.0,1171.0,233.0,490.0,2573.0,2018-11-07 17:41:58.000,0.1.0,,136.0,1.0,11.0,11.0,96.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,136.0,,,,3.0,,,,,,,,,,,,,,binderhub,,,,,,,,,
86,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,24,False,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-08-07 13:22:33.000000,2023-01-27 08:04:32,1494.0,,538.0,93.0,467.0,182.0,409.0,2252.0,,,,19060.0,,26.0,26.0,97.0,,,,,,,,3.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2801840.0,,,,,,,,,,,,,
87,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2024-07-03 23:29:02.000000,2022-12-28 22:18:25,332.0,,185.0,42.0,45.0,55.0,193.0,2197.0,2021-11-15 23:43:33.000,5.2.1,,2283.0,33.0,101.0,90.0,17.0,,,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,11.0,2283.0,,,,,,,,,,,,,,,,,,
88,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2024-11-22 22:14:52.000000,2024-11-06 13:15:56,1583.0,13.0,238.0,56.0,1111.0,141.0,208.0,1603.0,2023-05-15 14:58:56.000,0.13.14,2794.0,208.0,68.0,,,42.0,,,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2024-06-03 08:53:20.074066,6.0,19836.0,,,,,,,,,,,,,
89,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,24,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,250.0,79.0,1293.0,232.0,667.0,974.0,2022-09-02 21:15:20.926,1.2.1,,86098.0,19.0,,,54.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,,86098.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
90,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,137.0,136.0,91.0,42.0,67.0,669.0,2019-06-03 21:24:10.000,0.10.2,,17007.0,20.0,240.0,228.0,22.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,17007.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
91,itkwidgets,An elegant Python interface for visualization on the web platform to interactively generate insights into..,https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,24,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2024-08-30 21:30:39.000000,2024-08-30 21:30:39,648.0,1.0,83.0,24.0,485.0,116.0,165.0,587.0,2023-03-02 22:39:43.651,0.32.6,120.0,18843.0,121.0,383.0,349.0,27.0,https://pypi.org/project/itkwidgets,2024-06-24 20:15:48.000,29.0,12641.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,435318.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2023-03-02 22:39:43.651,5.0,154.0,,,,,,,,,,,,,,,,,,
92,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/jupyter-widgets/ipydatagrid,,widgets,24,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/jupyter-widgets/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2024-11-28 11:59:23.000000,2024-11-15 15:21:22,860.0,7.0,51.0,18.0,396.0,68.0,92.0,581.0,2024-05-22 11:26:17.937,1.3.2,,50415.0,42.0,217.0,184.0,26.0,https://pypi.org/project/ipydatagrid,2024-05-22 11:24:04.000,28.0,46808.0,https://anaconda.org/conda-forge/ipydatagrid,2024-05-22 18:28:34.746,85482.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2024-05-22 11:26:17.937,5.0,1708.0,,,,,,,jupyter-widgets/ipydatagrid,,,,,,,,,,,
93,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,24,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2024-03-13 01:55:23.232000,2024-03-12 17:51:18,623.0,,131.0,39.0,216.0,19.0,169.0,505.0,2024-03-12 17:51:38.000,3.0.1,279.0,69221.0,32.0,454.0,435.0,47.0,https://pypi.org/project/jupyter-kernel-gateway,2024-03-12 17:51:31.000,19.0,64928.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2024-03-13 01:55:23.232,227415.0,2.0,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
94,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/jupyter-book/thebe,,notebook-sharing,24,True,,executablebooks/thebe,,https://github.com/jupyter-book/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2024-11-23 09:19:10.000000,2024-09-06 22:26:46,863.0,11.0,68.0,22.0,538.0,107.0,136.0,397.0,2024-09-06 22:17:20.000,thebe-lite@0.4.10,,9035.0,22.0,17.0,14.0,32.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2024-09-06 22:17:09.433,3.0,9035.0,,,,,,,jupyter-book/thebe,,,,,,,,,,,
95,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-11-01 02:29:31.000000,2024-11-01 02:29:29,682.0,17.0,65.0,29.0,492.0,15.0,91.0,375.0,2024-09-25 14:29:32.000,4.1.0,,22661.0,41.0,21.0,4.0,15.0,https://pypi.org/project/vega,2024-09-25 14:29:32.000,17.0,10227.0,https://anaconda.org/conda-forge/vega,2024-09-25 20:44:27.334,671439.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
96,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,24,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-02-20 10:19:50.000000,2024-02-06 14:17:16,218.0,,41.0,11.0,79.0,42.0,28.0,246.0,2021-03-29 11:27:31.000,0.6.0,,61818.0,13.0,1241.0,1223.0,10.0,https://pypi.org/project/ipywebrtc,2021-03-29 11:27:31.000,12.0,57189.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,385282.0,2.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,6.0,201.0,,,,,,,,,,,,,,,,,,
97,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,24,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-11-06 08:29:29.000000,2024-11-06 08:29:27,610.0,18.0,69.0,12.0,171.0,34.0,76.0,73.0,2024-09-17 13:56:12.000,1.3.0,,14633.0,14.0,94.0,94.0,24.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2024-09-17 13:56:12.000,,14633.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
98,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-11-04 23:35:40.000000,2024-04-05 12:54:09,439.0,,47.0,12.0,144.0,16.0,30.0,62.0,2022-08-25 15:33:01.697,0.12.3,106.0,1016911.0,39.0,132.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,132.0,1006142.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,581459.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
99,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,23,False,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2024-03-20 15:48:47.000000,2023-07-04 23:34:35,692.0,,363.0,91.0,263.0,81.0,161.0,5215.0,2022-02-19 00:48:20.000,0.5.1,,3874.0,18.0,4.0,,21.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,2.0,3100.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,25958.0,3.0,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,2.0,198.0,,,,,,,,,,,,,,,,,,
100,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,43.0,326.0,,328.0,3532.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,145.0,145.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
101,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,23,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2024-11-18 14:03:45.000000,2024-11-18 14:03:43,251.0,2.0,949.0,7.0,98.0,10.0,17.0,3169.0,2024-10-22 07:54:56.054,3.1.11,,33043.0,127.0,134.0,15.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2.0,320.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,7194.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2024-10-22 07:54:56.054,117.0,32574.0,,,,,,,finos/ipyregulartable,,,,,,,,,,,
102,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-04-30 07:24:08.000000,2024-04-29 16:04:27,600.0,,293.0,61.0,147.0,70.0,525.0,1724.0,2023-01-20 20:54:32.000,1.3.2,,19997.0,19.0,,,44.0,,,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,165074.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,60.0,2394510.0,,,,,IRkernel,,,,,,,,
103,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,23,True,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2024-07-16 16:30:54.000000,2024-06-14 16:00:40,204.0,,196.0,38.0,34.0,11.0,23.0,1106.0,2024-06-14 16:00:53.000,1.1.2,,2770.0,12.0,15.0,,15.0,https://pypi.org/project/pyforest,2024-06-14 16:00:53.000,15.0,2770.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
104,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,23,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-09-11 20:07:00.000000,2024-02-01 21:38:56,330.0,,170.0,29.0,113.0,91.0,56.0,921.0,2021-10-12 17:42:50.869,1.8.1,,54034.0,40.0,11.0,2.0,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,6.0,9788.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2317613.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,3.0,518.0,,,,,,,,,,,,,,,,,,
105,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,23,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-11-14 00:37:15.000000,2024-11-14 00:37:15,735.0,3.0,29.0,30.0,155.0,50.0,152.0,906.0,2024-07-28 04:24:59.000,0.8.0,20.0,20.0,11.0,250.0,250.0,51.0,,,,,,,,2.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2336.0,,,,,,iruby,,,,,,,
106,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,23,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,115.0,22.0,29.0,46.0,29.0,855.0,2017-11-16 17:59:43.000,1.5.1,,8722.0,26.0,294.0,281.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,13.0,8253.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,36139.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
107,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,23,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2024-09-15 14:04:28.000000,2020-11-04 01:10:24,87.0,,62.0,6.0,26.0,4.0,5.0,724.0,2024-09-15 14:04:28.000,2.4.0,,364463.0,34.0,199.0,,5.0,https://pypi.org/project/pick,2024-09-15 14:04:28.000,199.0,364463.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
108,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,23,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2024-05-31 17:43:32.000000,2024-05-31 17:43:32,115.0,,142.0,26.0,38.0,41.0,97.0,705.0,2023-11-24 20:37:29.000,0.9.3,,71221.0,15.0,360.0,338.0,20.0,https://pypi.org/project/bash_kernel,2023-11-24 20:36:49.000,22.0,66936.0,https://anaconda.org/conda-forge/bash_kernel,2023-11-25 15:23:54.394,210007.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
109,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,False,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2020-06-08 07:00:44.341,2024-11-05 18:12:02.000000,2023-07-20 09:03:10,473.0,,64.0,1.0,,,,693.0,2024-09-06 08:59:02.831,0.13.3,,82569.0,36.0,74.0,,21.0,https://pypi.org/project/ipycanvas,2024-09-06 08:58:56.000,67.0,77521.0,https://anaconda.org/conda-forge/ipycanvas,2024-09-06 15:32:45.857,227911.0,3.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2024-09-06 08:59:02.831,7.0,748.0,,,,,,,,,,,,,,,,,,
110,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,23,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2024-11-18 22:42:26.000000,2024-09-27 02:06:54,466.0,20.0,69.0,14.0,148.0,25.0,68.0,630.0,2024-09-27 02:07:14.000,4.3.0,137.0,3426.0,21.0,13.0,7.0,26.0,https://pypi.org/project/jupyterlab_latex,2024-09-27 02:07:07.000,1.0,2500.0,https://anaconda.org/conda-forge/jupyterlab-latex,2024-09-27 05:40:56.760,18995.0,1.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2024-09-27 02:07:05.734,5.0,449.0,,,,,,,,,,,,,,,,,,
111,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,23,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2024-11-27 14:37:21.000000,2024-11-27 14:27:28,257.0,7.0,76.0,19.0,126.0,36.0,52.0,612.0,2024-06-03 17:49:15.000,0.11.0,,18629.0,125.0,11.0,3.0,23.0,https://pypi.org/project/jupyterlab-nvdashboard,2024-06-03 17:49:15.000,3.0,17607.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2024-07-25 15:59:57.292,47934.0,2.0,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,5.0,118.0,,,,,,,,,,,,,,,,,,
