,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,gem_id,hex_id,bitbucket_id
165,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-12-01 11:44:56.000000,2021-08-06 12:10:14.000000,146.0,,37.0,10.0,35.0,30.0,29.0,74.0,2020-12-07 11:49:55.000000,0.15.0,,1404.0,16.0,20.0,19.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000000,1.0,1404.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
166,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-12-16 15:36:49.000000,2021-12-10 13:35:55.000000,86.0,5.0,10.0,4.0,49.0,2.0,4.0,36.0,2021-11-19 19:10:31.000000,1.7.0,,34528.0,18.0,25.0,16.0,3.0,https://pypi.org/project/ipyvue,MIT,2021-10-28 09:32:48.000000,9.0,33126.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039000,40681.0,3.0,,,,,,,,,,,,,,,,,,,,,,
167,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,60.0,,96.0,22.0,40.0,63.0,42.0,898.0,2019-07-16 04:35:55.953000,0.11.0,,449.0,14.0,3.0,3.0,8.0,,MIT,,,,,,,2.0,,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953000,,449.0,,,,,,,,,,,
168,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,False,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,90.0,,143.0,31.0,10.0,61.0,57.0,734.0,2019-05-06 03:28:50.000000,1.3.0,69488.0,1616.0,5.0,,,4.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
169,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,False,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2021-09-14 19:55:27.000000,2020-11-09 20:41:43.000000,210.0,,72.0,22.0,31.0,26.0,102.0,409.0,2018-11-30 21:07:39.000000,0.16.1,,758.0,44.0,1.0,,17.0,https://pypi.org/project/matlab_kernel,BSD-3-Clause,2018-11-30 21:07:39.000000,1.0,758.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
170,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-12-12 19:02:05.000000,2021-12-12 19:02:05.000000,503.0,8.0,20.0,14.0,11.0,10.0,188.0,301.0,2020-02-02 22:32:28.000000,0.1.6,,85.0,26.0,15.0,14.0,2.0,https://pypi.org/project/pylantern,Apache-2.0,2020-02-02 22:31:39.000000,1.0,85.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
171,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,True,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2021-09-18 19:13:12.000000,2021-09-18 19:09:46.000000,18.0,,9.0,11.0,6.0,5.0,5.0,283.0,2021-09-18 19:13:12.000000,0.0.3,,2876.0,3.0,131.0,128.0,3.0,https://pypi.org/project/blackcellmagic,MIT,2021-09-18 19:13:12.000000,3.0,2876.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
172,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,True,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29.000000,220.0,3.0,45.0,14.0,8.0,15.0,11.0,207.0,2020-02-03 15:59:07.000000,1.0.0,1742.0,1469.0,8.0,,,7.0,,Apache-2.0,,,,,,,3.0,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43645.0,,,,,,,,,,,,,,,,
173,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,106.0,,40.0,31.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000000,0.4.0,,782.0,4.0,21.0,16.0,12.0,https://pypi.org/project/jupyter-spark,MPL-2.0,2018-03-08 14:28:54.000000,5.0,782.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
174,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2022-01-13 09:31:53.000000,2021-07-04 21:12:58.000000,69.0,,34.0,12.0,50.0,20.0,10.0,191.0,2021-07-05 14:42:11.336000,0.6.1,,2404.0,7.0,9.0,3.0,13.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000000,6.0,1939.0,,,,2.0,,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336000,,465.0,,,,,,,,,,,
175,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,17,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-09-21 14:53:24.000000,2021-09-21 14:53:24.000000,252.0,,71.0,35.0,27.0,3.0,52.0,181.0,2021-07-14 17:27:18.000000,2.4.11,,526.0,14.0,2.0,,7.0,https://pypi.org/project/sas_kernel,Apache-2.0,2017-09-13 16:41:27.000000,2.0,526.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
176,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,True,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-11-08 21:42:16.000000,2021-11-08 21:42:15.000000,403.0,1.0,44.0,20.0,22.0,14.0,70.0,178.0,2017-06-02 21:19:27.000000,0.5.0,76.0,1318.0,15.0,,,9.0,,Apache-2.0,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,75075.0,3.0,,,,,,,,,,,,,,,,,,,,,,
177,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,17,True,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-11-14 22:01:52.000000,2021-11-14 22:01:52.000000,185.0,11.0,4.0,7.0,56.0,9.0,17.0,90.0,2021-11-13 10:58:20.000000,0.5.2,21.0,1682.0,12.0,2.0,,5.0,https://pypi.org/project/ipylab,BSD-3-Clause,2021-11-13 10:58:14.000000,2.0,1364.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438000,8271.0,2.0,,,,,,,,,,,,,,,,,,,,,,
178,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,17,True,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-12-19 00:56:39.000000,2021-08-10 09:03:01.000000,103.0,,23.0,9.0,28.0,16.0,13.0,86.0,2021-03-03 12:59:31.000000,0.2.1,,12216.0,10.0,5.0,,8.0,https://pypi.org/project/ipytree,MIT,2021-03-03 12:59:31.000000,5.0,11389.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,28149.0,3.0,,,,,,,,,,,,,,,,,,,,,,
179,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,17,False,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34.000000,136.0,,25.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000000,0.7.0,,1270.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,BSD-3-Clause,2017-04-05 01:49:01.000000,6.0,167.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958000,70630.0,3.0,,,,,,,,,,,,,,,,,,,,,,
180,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,269.0,,23.0,9.0,158.0,88.0,93.0,73.0,2020-06-18 03:31:10.000000,0.5.10,,397.0,23.0,28.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000000,4.0,397.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
181,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,647.0,,139.0,66.0,90.0,39.0,46.0,1036.0,,,,1988.0,,,,9.0,,Apache-2.0,,,,,,,3.0,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131261.0,,,,,,,,,,,,,,,,
182,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,True,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13.000000,34.0,,20.0,11.0,3.0,2.0,3.0,970.0,2017-08-19 16:11:38.000000,0.0.2,,1441.0,2.0,24.0,24.0,3.0,https://pypi.org/project/py-heat-magic,MIT,2017-08-19 16:11:38.000000,,1441.0,,,,3.0,-2.0,,,,,,,,,,,,,,,,,,,,,
183,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,True,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,57.0,,30.0,63.0,25.0,11.0,11.0,548.0,2018-01-08 14:52:15.000000,0.1.15,,1284.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,BSD-3-Clause,2018-01-08 14:52:15.000000,2.0,1284.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
184,JupyterWith,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,16,True,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2022-01-07 10:24:39.000000,2021-12-20 09:23:14.000000,344.0,19.0,70.0,38.0,92.0,46.0,42.0,304.0,,,,,,,,24.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
185,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,16,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2022-01-10 09:09:27.000000,2021-02-24 06:31:50.000000,31.0,,30.0,11.0,19.0,16.0,10.0,284.0,2020-06-27 13:40:43.778000,0.2.1,,5489.0,9.0,2.0,2.0,6.0,,MIT,,,,,,,3.0,,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778000,,5489.0,,,,,,,,,,,
186,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,16,False,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,57.0,,50.0,12.0,16.0,37.0,26.0,265.0,2017-09-08 07:23:49.000000,0.4.3,,1055.0,9.0,9.0,,10.0,https://pypi.org/project/nbopen,BSD-3-Clause,2018-04-25 07:36:48.000000,9.0,1055.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
187,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,True,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,71.0,,20.0,38.0,29.0,12.0,19.0,205.0,2021-03-10 20:57:44.000000,4.14.3,,1470.0,12.0,3.0,3.0,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112000,,1470.0,,,,,,,,,,,
188,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,16,True,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-10-01 15:38:50.000000,2021-10-01 15:21:38.000000,35.0,,24.0,5.0,32.0,2.0,26.0,190.0,2021-01-18 14:16:24.052000,1.1.0,,2793.0,2.0,,,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052000,,2793.0,,,,,,,,,,,
189,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,True,jupyterlab-contrib/spellchecker,jupyterlab-spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-10-08 12:51:13.093000,2021-10-08 10:02:41.000000,150.0,,16.0,8.0,56.0,10.0,33.0,136.0,2021-10-08 10:09:24.361000,0.7.2,,4854.0,19.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,BSD-3-Clause,2021-10-08 10:08:30.000000,,1068.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-10-08 12:51:13.093000,17218.0,3.0,,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361000,,1873.0,,,,,,,,,,,
190,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,16,True,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-11-29 04:50:28.000000,2021-11-29 04:50:28.000000,345.0,9.0,22.0,14.0,74.0,13.0,36.0,105.0,2021-06-04 01:03:11.000000,0.3.1,,177.0,7.0,,,8.0,https://pypi.org/project/jupyter-fs,Apache-2.0,2021-06-04 01:03:11.000000,,177.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
191,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,16,False,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,43.0,,15.0,8.0,12.0,9.0,5.0,74.0,2018-08-10 16:52:09.000000,0.1.0,,537.0,4.0,252.0,248.0,6.0,https://pypi.org/project/nbzip,Apache-2.0,2018-08-10 16:52:09.000000,4.0,537.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
192,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2022-01-13 01:11:34.000000,2020-03-24 14:27:42.000000,242.0,,33.0,10.0,43.0,25.0,17.0,70.0,2019-04-23 08:43:52.000000,0.2.2,,117.0,5.0,27.0,27.0,16.0,https://pypi.org/project/niwidgets,Apache-2.0,2019-04-23 08:43:52.000000,,117.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
193,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,16,True,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000000,2021-12-12 19:03:27.000000,2021-12-12 19:03:26.000000,544.0,11.0,16.0,10.0,133.0,31.0,83.0,59.0,2020-10-05 14:26:51.696000,0.2.3,,173.0,17.0,,,7.0,https://pypi.org/project/nbcelltests,Apache-2.0,2020-10-05 14:26:38.000000,,37.0,,,,3.0,,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696000,,136.0,,,,,,,,,,,
194,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,16,True,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000000,2021-12-12 18:59:53.000000,2021-12-12 18:59:52.000000,179.0,14.0,6.0,3.0,30.0,5.0,24.0,54.0,2021-01-01 04:42:22.581000,0.3.0,,166.0,9.0,,,4.0,https://pypi.org/project/jupyterlab_autoversion,Apache-2.0,2019-06-29 15:19:19.000000,,117.0,,,,3.0,,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2021-01-01 04:42:22.581000,,49.0,,,,,,,,,,,
195,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,True,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-12-08 08:31:32.000000,2021-10-14 14:56:05.000000,195.0,,8.0,3.0,49.0,1.0,29.0,51.0,2021-12-08 08:31:33.000000,2.3.1,3251.0,831.0,22.0,,,8.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/jupyter-archive,2021-10-13 13:44:42.346000,19199.0,3.0,,,,,,,,,,,,,,,,,,,,,,
196,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,True,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2022-01-05 21:59:02.000000,2021-10-21 20:09:40.000000,141.0,1.0,83.0,46.0,39.0,23.0,63.0,663.0,,,4833.0,155.0,2.0,,,7.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
197,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,15,False,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,38.0,,36.0,22.0,4.0,2.0,14.0,439.0,2018-03-28 15:38:57.000000,0.3.0,,288.0,9.0,,,3.0,https://pypi.org/project/py_d3,MIT,2018-03-28 15:38:57.000000,,288.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
198,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-10-06 09:31:32.000000,2020-01-04 12:02:35.000000,634.0,,43.0,13.0,83.0,44.0,37.0,362.0,2020-01-04 11:56:53.000000,0.3.3,,464.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,MIT,2020-01-04 11:56:53.000000,,464.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
199,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,True,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,89.0,,9.0,10.0,4.0,10.0,13.0,209.0,2020-03-14 15:54:46.503000,1.0.0,,2547.0,19.0,14.0,11.0,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503000,3.0,2547.0,,,,,,,,,,,
200,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,15,True,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-08-31 21:50:05.000000,2021-05-22 01:41:35.000000,98.0,,7.0,5.0,18.0,8.0,22.0,158.0,2021-01-11 04:19:41.041000,3.0.0,,2072.0,18.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041000,,2072.0,,,,,,,,,,,
201,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,True,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38.000000,203.0,6.0,10.0,6.0,2.0,1.0,5.0,143.0,2021-12-07 18:44:34.000000,0.1.28,,134.0,24.0,7.0,5.0,3.0,https://pypi.org/project/ipyexperiments,Apache-2.0,2021-12-07 18:44:34.000000,2.0,134.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
202,igv.js widget,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,15,True,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-11-22 19:09:03.000000,2021-11-22 18:54:33.000000,119.0,6.0,14.0,15.0,7.0,,39.0,143.0,2021-11-22 19:09:03.000000,0.10.4,,127.0,8.0,7.0,6.0,4.0,https://pypi.org/project/igv-jupyter,MIT,2021-11-22 18:53:43.000000,1.0,127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
203,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,False,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,77.0,,16.0,7.0,11.0,7.0,22.0,143.0,2018-02-12 13:01:06.000000,1.1.1,,3367.0,3.0,6.0,,6.0,https://pypi.org/project/environment_kernels,BSD-2-Clause,2018-02-12 12:56:44.000000,6.0,3367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
204,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,158.0,,31.0,8.0,35.0,38.0,28.0,126.0,,,,4887.0,4.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,322575.0,3.0,,,,,,,,,,,,,,,,,,,,,,
205,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,True,jupytercalpoly/jupyterlab-tabular-data-editor,jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,2020-06-17 20:38:15.000000,2021-03-24 19:56:11.000000,2021-03-24 19:48:15.000000,225.0,,18.0,7.0,189.0,31.0,103.0,115.0,2021-03-24 19:56:11.000000,1.0.0,,586.0,2.0,4.0,4.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,BSD-3-Clause,2021-03-24 19:56:11.000000,,586.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
206,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,15,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2021-05-31 16:53:55.000000,2021-12-10 13:46:30.000000,2021-12-07 08:56:36.000000,217.0,2.0,10.0,,,,,95.0,2020-10-30 20:22:49.425000,0.6.0,,8327.0,13.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425000,,8327.0,,,,,,,,,,,
